,crash_id,person_age,charge,person_ethnicity,crash_date,day_of_week,person_gender,person_helmet,driver_license_class,has_motocycle_endorsment,driver_license_state,driver_license_type,person_injury_severity,license_plate_state,vehicle_body_style,vehicle_color,vehicle_defect_1,vehicle_make,vehicle_model_name,vehicle_model_year
12000,17157535.0,34.0,no charges,w - white,2019-06-22,saturday,1 - male,99 - unknown if worn,98 - other/out of state,0.0,ok - oklahoma,1 - driver license,a - suspected serious injury,ok - oklahoma,mc - motorcycle,blk - black,no data,harley-davidson,flhxse (harley-davidson),2019
12001,17160018.0,57.0,no charges,w - white,2019-06-22,saturday,1 - male,1 - not worn,cm - class c and m,1.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,no data,harley-davidson,fxd (harley-davidson),2004
12002,17160241.0,86.0,no charges,w - white,2019-06-22,saturday,2 - female,"4 - worn, unk damage",c - class c,0.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,whi - white,no data,can-am,spyder roadster (can-am),2018
12003,17160877.0,28.0,no charges,w - white,2019-06-22,saturday,1 - male,1 - not worn,98 - other/out of state,0.0,al - alabama,1 - driver license,b - suspected minor injury,al - alabama,mc - motorcycle,blk - black,no data,honda,unknown (honda),2019
12004,17167601.0,73.0,no charges,w - white,2019-06-22,saturday,1 - male,1 - not worn,cm - class c and m,1.0,tx - texas,1 - driver license,k - fatal injury,tx - texas,mc - motorcycle,blk - black,no data,harley-davidson,fxd (harley-davidson),2015
12005,17551023.0,28.0,duty on striking unattended vehicle,w - white,2019-06-22,saturday,1 - male,1 - not worn,98 - other/out of state,0.0,ne - nebraska,1 - driver license,a - suspected serious injury,ne - nebraska,mc - motorcycle,red - red,no data,honda,grom (honda),2014
12006,17156133.0,38.0,no charges,w - white,2019-06-23,sunday,1 - male,"2 - worn, damaged",cm - class c and m,1.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,red - red,no data,honda,cbr300 (honda),2017
12007,17162880.0,28.0,no charges,w - white,2019-06-23,sunday,1 - male,1 - not worn,cm - class c and m,1.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,ong - orange,no data,honda,vt750 (honda),2012
12008,17164204.0,63.0,no charges,b - black,2019-06-23,sunday,1 - male,"2 - worn, damaged",cm - class c and m,1.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,no data,harley-davidson,fld (harley-davidson),2007
12009,17161526.0,21.0,no charges,w - white,2019-06-25,tuesday,1 - male,"3 - worn, not damaged",c - class c,0.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,99 - unknown,no data,harley-davidson,fxrs (harley-davidson),1986
12010,17162540.0,26.0,unsafe speed,w - white,2019-06-25,tuesday,1 - male,"2 - worn, damaged",cm - class c and m,1.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,whi - white,no data,harley-davidson,fxdf (harley-davidson),2011
12011,17156328.0,35.0,dwi 1st,b - black,2019-06-26,wednesday,2 - female,1 - not worn,cm - class c and m,1.0,tx - texas,1 - driver license,n - not injured,tx - texas,mc - motorcycle,no data,no data,kawasaki,unknown (kawasaki),2018
12012,17159993.0,19.0,no class m endorsement,h - hispanic,2019-06-26,wednesday,1 - male,"2 - worn, damaged",c - class c,0.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,red - red,no data,honda,cbr250 (honda),2018
12013,17161092.0,31.0,no charges,w - white,2019-06-26,wednesday,1 - male,1 - not worn,cm - class c and m,1.0,tx - texas,1 - driver license,n - not injured,tx - texas,mc - motorcycle,ong - orange,no data,harley-davidson,unknown (harley-davidson),2013
12014,17156735.0,39.0,"unsafe speed, improper driver license for type vehicle (no class m )",w - white,2019-06-27,thursday,1 - male,"3 - worn, not damaged",c - class c,0.0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,no data,kawasaki,zx1000 (kawasaki),2009
12015,17156164.0,37.0,"fmfr (no insurance), np motorcycle license",h - hispanic,2019-06-28,friday,1 - male,"3 - worn, not damaged",a - class a,0.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,whi - white,no data,unknown,unknown (unknown),2018
12016,17158808.0,,no charges,w - white,2019-06-28,friday,1 - male,1 - not worn,99 - unknown,0.0,un - unknown,99 - unknown,a - suspected serious injury,un - unknown,mc - motorcycle,blk - black,no data,suzuki,unknown (suzuki),2007
12017,17158957.0,28.0,no charges,w - white,2019-06-28,friday,1 - male,"2 - worn, damaged",a - class a,0.0,tx - texas,2 - commercial driver lic.,a - suspected serious injury,tx - texas,mc - motorcycle,ple - purple,no data,harley-davidson,fxd (harley-davidson),1999
12018,17161510.0,22.0,no charges,w - white,2019-06-28,friday,1 - male,"2 - worn, damaged",cm - class c and m,1.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blu - blue,no data,suzuki,gsx (suzuki),2008
12019,17163192.0,26.0,no charges,h - hispanic,2019-06-28,friday,1 - male,"4 - worn, unk damage",c - class c,0.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,mul - multicolored,no data,suzuki,unknown (suzuki),2008
12020,17166119.0,52.0,no charges,h - hispanic,2019-06-28,friday,1 - male,"3 - worn, not damaged",cm - class c and m,1.0,tx - texas,1 - driver license,n - not injured,tx - texas,mc - motorcycle,blu - blue,no data,can-am,spyder roadster (can-am),2018
12021,17234846.0,40.0,failed to control speed,99 - unknown,2019-06-28,friday,1 - male,1 - not worn,98 - other/out of state,0.0,ga - georgia,1 - driver license,a - suspected serious injury,ga - georgia,mc - motorcycle,blk - black,no data,harley-davidson,unknown (harley-davidson),2006
12022,17156551.0,26.0,"unsafe speed, improper driver license for type vehicle- no class m",w - white,2019-06-29,saturday,1 - male,"4 - worn, unk damage",b - class b,0.0,tx - texas,2 - commercial driver lic.,b - suspected minor injury,tx - texas,mc - motorcycle,sil - silver,no data,yamaha,fz1 (yamaha),2006
12023,17158522.0,29.0,no charges,w - white,2019-06-29,saturday,1 - male,1 - not worn,cm - class c and m,1.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,no data,harley-davidson,fxlr (harley-davidson),2017
12024,17158908.0,31.0,no charges,w - white,2019-06-29,saturday,1 - male,1 - not worn,cm - class c and m,1.0,tx - texas,1 - driver license,k - fatal injury,tx - texas,mc - motorcycle,blk - black,no data,bmw,unknown (bmw),2015
12025,17160955.0,33.0,no charges,w - white,2019-06-29,saturday,1 - male,1 - not worn,cm - class c and m,1.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,sil - silver,12 - defective or slick tires,honda,unknown (honda),2005
12026,17164120.0,42.0,dwi,h - hispanic,2019-06-29,saturday,1 - male,1 - not worn,5 - unlicensed,0.0,tx - texas,4 - id card,b - suspected minor injury,tx - texas,mc - motorcycle,whi - white,no data,suzuki,c50 (suzuki),2006
12027,17167030.0,21.0,fail to maintain financial responsibility,h - hispanic,2019-06-29,saturday,1 - male,"4 - worn, unk damage",a - class a,0.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,whi - white,no data,yamaha,yzfr1 (yamaha),2005
12028,17169926.0,59.0,no restricted class m license,w - white,2019-06-29,saturday,1 - male,1 - not worn,a - class a,0.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,no data,harley-davidson,flhs (harley-davidson),2009
12029,17157890.0,19.0,no charges,h - hispanic,2019-06-30,sunday,1 - male,1 - not worn,cm - class c and m,1.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,whi - white,no data,honda,cbr1000 (honda),2018
12030,17161813.0,27.0,no charges,b - black,2019-06-30,sunday,1 - male,"2 - worn, damaged",c - class c,0.0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,no data,suzuki,unknown (suzuki),2014
12031,17169457.0,28.0,no charges,h - hispanic,2019-06-30,sunday,1 - male,"2 - worn, damaged",c - class c,0.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,no data,honda,cbr600 (honda),2004
12032,17170132.0,21.0,no charges,w - white,2019-06-30,sunday,1 - male,"2 - worn, damaged",c - class c,0.0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,grn - green,no data,honda,grom (honda),2018
12033,17157472.0,57.0,unsafe speed,w - white,2019-07-01,monday,1 - male,1 - not worn,cm - class c and m,1.0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,no data,harley-davidson,flstf (harley-davidson),2004
12034,17159095.0,53.0,no charges,w - white,2019-07-01,monday,1 - male,99 - unknown if worn,cm - class c and m,1.0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,mar - maroon,no data,yamaha,fj1100 (yamaha),2007
12035,17164730.0,32.0,no charges,h - hispanic,2019-07-01,monday,1 - male,"4 - worn, unk damage",c - class c,0.0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,mul - multicolored,no data,kawasaki,kl250 (kawasaki),2019
12036,17165517.0,34.0,no insurance,h - hispanic,2019-07-01,monday,1 - male,1 - not worn,c - class c,0.0,tx - texas,1 - driver license,n - not injured,tx - texas,mc - motorcycle,red - red,no data,honda,atc250 (honda),1986
12037,17167834.0,30.0,no dl (for motorcycle),w - white,2019-07-01,monday,1 - male,"3 - worn, not damaged",c - class c,0.0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,no data,harley-davidson,flstf (harley-davidson),2011
12038,17169489.0,51.0,no charges,w - white,2019-07-01,monday,2 - female,1 - not worn,cm - class c and m,1.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,sil - silver,no data,x-ten corporation,unknown (x-ten corporation),2008
12039,17169703.0,42.0,no charges,w - white,2019-07-01,monday,1 - male,1 - not worn,cm - class c and m,1.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,no data,suzuki,unknown (suzuki),2004
12040,17159271.0,52.0,no charges,b - black,2019-07-02,tuesday,1 - male,"2 - worn, damaged",cm - class c and m,1.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,no data,triumph motorcycle,rocket iii (triumph motorcycle),2011
12041,17167153.0,20.0,no charges,h - hispanic,2019-07-02,tuesday,1 - male,1 - not worn,98 - other/out of state,0.0,fl - florida,1 - driver license,a - suspected serious injury,fl - florida,mc - motorcycle,whi - white,no data,unknown,unknown (unknown),2019
12042,17168259.0,28.0,no charges,w - white,2019-07-02,tuesday,1 - male,"2 - worn, damaged",c - class c,0.0,tx - texas,1 - driver license,k - fatal injury,tx - texas,mc - motorcycle,blk - black,no data,suzuki,gsx (suzuki),2018
12043,17168500.0,35.0,no charges,h - hispanic,2019-07-02,tuesday,1 - male,1 - not worn,5 - unlicensed,0.0,,5 - unlicensed,b - suspected minor injury,no data,mc - motorcycle,blu - blue,no data,kawasaki,unknown (kawasaki),2007
12044,17161178.0,23.0,no charges,99 - unknown,2019-07-03,wednesday,1 - male,"2 - worn, damaged",am - class a and m,1.0,tx - texas,2 - commercial driver lic.,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,no data,kawasaki,ninja zx (kawasaki),2006
12045,17163707.0,26.0,no charges,w - white,2019-07-03,wednesday,1 - male,1 - not worn,5 - unlicensed,0.0,tx - texas,4 - id card,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,no data,honda,vt750 (honda),2013
12046,17168630.0,42.0,driving while intoxicated - 3rd or more,w - white,2019-07-03,wednesday,1 - male,1 - not worn,cm - class c and m,1.0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,mar - maroon,no data,harley-davidson,flht (harley-davidson),2004
12047,17164798.0,50.0,no charges,w - white,2019-07-04,thursday,1 - male,"3 - worn, not damaged",c - class c,0.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,tan - tan,no data,harley-davidson,flhc (harley-davidson),2014
12048,17165983.0,36.0,no charges,b - black,2019-07-04,thursday,1 - male,"2 - worn, damaged",am - class a and m,1.0,tx - texas,2 - commercial driver lic.,b - suspected minor injury,tx - texas,mc - motorcycle,red - red,no data,kawasaki,zx1000 (kawasaki),2004
12049,17164846.0,38.0,no charges,w - white,2019-07-05,friday,1 - male,1 - not worn,a - class a,0.0,tx - texas,2 - commercial driver lic.,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,no data,harley-davidson,flhc (harley-davidson),2019
12050,17165219.0,46.0,no charges,b - black,2019-07-05,friday,1 - male,1 - not worn,a - class a,0.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,gry - gray,no data,harley-davidson,flhx (harley-davidson),2014
12051,17165820.0,48.0,no charges,w - white,2019-07-05,friday,1 - male,"3 - worn, not damaged",cm - class c and m,1.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,whi - white,no data,harley-davidson,fxs (harley-davidson),2016
12052,17166137.0,62.0,no charges,w - white,2019-07-05,friday,2 - female,"3 - worn, not damaged",cm - class c and m,1.0,tx - texas,1 - driver license,n - not injured,tx - texas,mc - motorcycle,blk - black,no data,harley-davidson,unknown (harley-davidson),2013
12053,17168553.0,21.0,no charges,w - white,2019-07-05,friday,1 - male,"2 - worn, damaged",cm - class c and m,1.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,no data,honda,unknown (honda),2009
12054,17169432.0,50.0,no charges,h - hispanic,2019-07-05,friday,1 - male,"3 - worn, not damaged",cm - class c and m,1.0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,mar - maroon,no data,harley-davidson,flt (harley-davidson),2018
12055,17165788.0,53.0,no charges,w - white,2019-07-06,saturday,1 - male,1 - not worn,5 - unlicensed,0.0,,5 - unlicensed,k - fatal injury,no data,mc - motorcycle,sil - silver,no data,can-am,spyder roadster (can-am),2008
12056,17228525.0,31.0,no charges,w - white,2019-07-06,saturday,1 - male,"2 - worn, damaged",98 - other/out of state,0.0,ut - utah,1 - driver license,b - suspected minor injury,ut - utah,mc - motorcycle,blu - blue,no data,harley-davidson,unknown (harley-davidson),2015
12057,17169954.0,41.0,"driving while license invalid  enhanced, possession of dangerous drug",w - white,2019-07-07,sunday,1 - male,1 - not worn,c - class c,0.0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,no data,suzuki,vl1500 (suzuki),1999
12058,17221768.0,66.0,driving while intoxicated 1st offense,w - white,2019-07-21,sunday,1 - male,"3 - worn, not damaged",cm - class c and m,1.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,sil - silver,no data,honda,unknown (honda),2002
12059,17221704.0,59.0,no charges,h - hispanic,2019-07-22,monday,1 - male,1 - not worn,cm - class c and m,1.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blu - blue,no data,all other makes,unknown (all other makes),2004
12060,17229222.0,,failed to control speed,w - white,2019-07-27,saturday,1 - male,"3 - worn, not damaged",cm - class c and m,1.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,no data,honda,cbr1100 (honda),2014
12061,17222104.0,40.0,no charges,b - black,2019-07-28,sunday,1 - male,99 - unknown if worn,5 - unlicensed,0.0,tx - texas,4 - id card,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,no data,honda,cbr900 (honda),2002
12062,17223150.0,49.0,no charges,w - white,2019-07-28,sunday,1 - male,"3 - worn, not damaged",cm - class c and m,1.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,no data,harley-davidson,fltru (harley-davidson),2008
12063,17222796.0,30.0,unauthorized use of motor vehicle,w - white,2019-07-30,tuesday,1 - male,1 - not worn,c - class c,0.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,red - red,no data,honda,cbr1000 (honda),2017
12064,17223665.0,32.0,"no motorcycle endorsement, failure to control speed",w - white,2019-08-01,thursday,1 - male,1 - not worn,c - class c,0.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,red - red,no data,yamaha,yzf600 (yamaha),1997
12065,17224717.0,20.0,no charges,w - white,2019-08-03,saturday,1 - male,99 - unknown if worn,c - class c,0.0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,no data,no data,unknown,unknown (unknown),no data
12066,17229378.0,70.0,no charges,w - white,2019-08-03,saturday,1 - male,"2 - worn, damaged",cm - class c and m,1.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,gry - gray,no data,bmw,unknown (bmw),2019
