latitude,longitude,person_injury_severity
29.6299496,-95.01577685,K - FATAL INJURY
31.86454569,-102.35028538,N - NOT INJURED
32.75896556,-97.79783782,N - NOT INJURED
28.82231968,-96.97349312,A - SUSPECTED SERIOUS INJURY
30.41903598,-97.74683855,A - SUSPECTED SERIOUS INJURY
33.68636061,-95.5559699,B - SUSPECTED MINOR INJURY
29.30457516,-98.16845573,K - FATAL INJURY
29.33056983,-98.41660305,C - POSSIBLE INJURY
32.53342778,-97.33671996,C - POSSIBLE INJURY
30.01487893,-95.44946535,B - SUSPECTED MINOR INJURY
29.38225487,-95.12077317,B - SUSPECTED MINOR INJURY
29.84841478,-95.3022131,A - SUSPECTED SERIOUS INJURY
31.97516799,-102.09019233,A - SUSPECTED SERIOUS INJURY
32.20578126,-95.83634761,B - SUSPECTED MINOR INJURY
no data,no data,B - SUSPECTED MINOR INJURY
29.78397983,-95.45266958,C - POSSIBLE INJURY
29.77685953,-94.97770129,B - SUSPECTED MINOR INJURY
32.90766269,-96.56414484,A - SUSPECTED SERIOUS INJURY
32.48334435,-100.09271168,A - SUSPECTED SERIOUS INJURY
31.95672687,-94.02223828,B - SUSPECTED MINOR INJURY
33.67500737,-97.54115726,B - SUSPECTED MINOR INJURY
30.47357956,-95.69537432,A - SUSPECTED SERIOUS INJURY
29.9374012,-99.03729314,C - POSSIBLE INJURY
33.50522435,-101.92232126,B - SUSPECTED MINOR INJURY
31.34583475,-94.53456096,A - SUSPECTED SERIOUS INJURY
30.8255183,-97.81002707,B - SUSPECTED MINOR INJURY
31.24308519,-97.28301255,B - SUSPECTED MINOR INJURY
29.52090966,-95.10246132,A - SUSPECTED SERIOUS INJURY
29.51495044,-95.12121476,B - SUSPECTED MINOR INJURY
32.48473518,-95.39677145,B - SUSPECTED MINOR INJURY
27.4403755,-99.46644003,A - SUSPECTED SERIOUS INJURY
29.51897496,-98.66892227,C - POSSIBLE INJURY
31.12017347,-97.8690035,B - SUSPECTED MINOR INJURY
32.80907242,-97.18359222,B - SUSPECTED MINOR INJURY
31.10215187,-97.47696686,B - SUSPECTED MINOR INJURY
31.14715729,-97.38263623,B - SUSPECTED MINOR INJURY
30.89778373,-99.94913884,A - SUSPECTED SERIOUS INJURY
29.6964104,-95.77457707,A - SUSPECTED SERIOUS INJURY
32.68654308,-97.46420952,B - SUSPECTED MINOR INJURY
29.12020362,-98.88707992,B - SUSPECTED MINOR INJURY
30.44104949,-97.68309905,K - FATAL INJURY
32.1003305,-99.98736773,B - SUSPECTED MINOR INJURY
31.25599011,-94.94161223,B - SUSPECTED MINOR INJURY
31.25599011,-94.94161223,A - SUSPECTED SERIOUS INJURY
31.41979997,-94.72314378,N - NOT INJURED
29.75133564,-95.03582,A - SUSPECTED SERIOUS INJURY
32.92591685,-97.75397502,A - SUSPECTED SERIOUS INJURY
32.91954576,-96.41876079,B - SUSPECTED MINOR INJURY
32.51934637,-99.71771371,B - SUSPECTED MINOR INJURY
32.86199702,-97.02833981,C - POSSIBLE INJURY
29.20349492,-95.50697308,B - SUSPECTED MINOR INJURY
30.92445593,-94.06983434,A - SUSPECTED SERIOUS INJURY
30.22207899,-97.68343367,A - SUSPECTED SERIOUS INJURY
29.77810231,-95.45553743,99 - UNKNOWN
27.73588915,-97.42706006,C - POSSIBLE INJURY
no data,no data,B - SUSPECTED MINOR INJURY
33.9131749,-98.50353268,K - FATAL INJURY
29.36103472,-98.39839864,N - NOT INJURED
29.49085891,-95.1029042,A - SUSPECTED SERIOUS INJURY
30.61433907,-95.88645495,C - POSSIBLE INJURY
29.54761731,-98.50968095,N - NOT INJURED
29.92972374,-98.4111964,A - SUSPECTED SERIOUS INJURY
26.13885931,-97.99834206,A - SUSPECTED SERIOUS INJURY
33.10105853,-97.27082267,C - POSSIBLE INJURY
32.53968468,-96.02798756,A - SUSPECTED SERIOUS INJURY
30.126061,-94.10089958,N - NOT INJURED
32.65043493,-94.86477871,B - SUSPECTED MINOR INJURY
29.6768228,-95.44273143,B - SUSPECTED MINOR INJURY
29.94180217,-94.1225287,B - SUSPECTED MINOR INJURY
31.6363226,-97.28945212,B - SUSPECTED MINOR INJURY
33.13134867,-94.96889574,A - SUSPECTED SERIOUS INJURY
33.32408078,-96.78147897,B - SUSPECTED MINOR INJURY
27.76654099,-97.39072081,B - SUSPECTED MINOR INJURY
no data,no data,C - POSSIBLE INJURY
33.32993878,-96.74810336,N - NOT INJURED
29.57755485,-95.77918299,A - SUSPECTED SERIOUS INJURY
32.71060092,-96.6207773,N - NOT INJURED
29.87267694,-95.42968832,A - SUSPECTED SERIOUS INJURY
32.92285083,-96.9000603,C - POSSIBLE INJURY
29.94695671,-98.29178688,C - POSSIBLE INJURY
29.77771687,-95.3812422,C - POSSIBLE INJURY
32.80978148,-98.08791144,B - SUSPECTED MINOR INJURY
no data,no data,B - SUSPECTED MINOR INJURY
29.76391763,-97.87355387,C - POSSIBLE INJURY
33.10378531,-96.10968813,B - SUSPECTED MINOR INJURY
32.42399492,-96.97447091,B - SUSPECTED MINOR INJURY
no data,no data,A - SUSPECTED SERIOUS INJURY
29.64431061,-98.67495793,A - SUSPECTED SERIOUS INJURY
29.60965084,-98.48381341,C - POSSIBLE INJURY
30.00799115,-95.19625032,C - POSSIBLE INJURY
32.73117082,-97.32048651,B - SUSPECTED MINOR INJURY
30.64911066,-95.85136519,B - SUSPECTED MINOR INJURY
32.43376454,-97.12968701,K - FATAL INJURY
29.49973807,-95.24246189,A - SUSPECTED SERIOUS INJURY
30.22522283,-97.94871619,K - FATAL INJURY
32.56845913,-98.20440869,B - SUSPECTED MINOR INJURY
30.6812773,-98.02303894,N - NOT INJURED
no data,no data,N - NOT INJURED
33.51977209,-101.95607483,B - SUSPECTED MINOR INJURY
31.60464254,-97.10635127,A - SUSPECTED SERIOUS INJURY
31.33396698,-94.75270779,B - SUSPECTED MINOR INJURY
31.7149989,-98.98218873,A - SUSPECTED SERIOUS INJURY
29.64771627,-95.5897876,C - POSSIBLE INJURY
33.05576833,-96.84882254,C - POSSIBLE INJURY
29.9109774,-95.09050369,B - SUSPECTED MINOR INJURY
30.03584422,-95.79802508,B - SUSPECTED MINOR INJURY
29.82427541,-95.35566525,B - SUSPECTED MINOR INJURY
29.77220889,-95.77723689,K - FATAL INJURY
32.66348766,-97.07713665,K - FATAL INJURY
no data,no data,C - POSSIBLE INJURY
29.21212188,-98.46598783,B - SUSPECTED MINOR INJURY
33.54872334,-102.03852041,A - SUSPECTED SERIOUS INJURY
30.27143479,-98.02482239,B - SUSPECTED MINOR INJURY
30.1941507,-97.78149821,B - SUSPECTED MINOR INJURY
31.74959818,-106.32643036,C - POSSIBLE INJURY
31.88122989,-102.38326087,B - SUSPECTED MINOR INJURY
33.66730881,-96.59516907,B - SUSPECTED MINOR INJURY
32.0513777,-101.96853108,B - SUSPECTED MINOR INJURY
32.44972429,-97.1135776,N - NOT INJURED
32.40462433,-96.85791258,B - SUSPECTED MINOR INJURY
30.57316044,-94.94848127,N - NOT INJURED
30.25060069,-97.68595802,K - FATAL INJURY
30.45011071,-97.81864551,A - SUSPECTED SERIOUS INJURY
33.02470306,-96.70994043,B - SUSPECTED MINOR INJURY
31.16919807,-97.92989165,A - SUSPECTED SERIOUS INJURY
27.75151261,-98.08257959,A - SUSPECTED SERIOUS INJURY
31.22751317,-94.76918956,K - FATAL INJURY
32.82220426,-97.05759584,N - NOT INJURED
29.35052338,-99.04476183,A - SUSPECTED SERIOUS INJURY
28.74167245,-97.77955747,K - FATAL INJURY
30.89629709,-102.97440617,B - SUSPECTED MINOR INJURY
33.18683917,-97.65630501,A - SUSPECTED SERIOUS INJURY
29.68087895,-95.36772318,N - NOT INJURED
33.10132238,-97.13144099,A - SUSPECTED SERIOUS INJURY
30.39771781,-97.85726424,A - SUSPECTED SERIOUS INJURY
30.61260897,-96.34475185,C - POSSIBLE INJURY
32.66496931,-96.40455675,B - SUSPECTED MINOR INJURY
30.35667801,-94.07282257,N - NOT INJURED
29.56315765,-98.20884967,A - SUSPECTED SERIOUS INJURY
29.82256317,-97.89235828,B - SUSPECTED MINOR INJURY
29.47597028,-95.81636933,A - SUSPECTED SERIOUS INJURY
32.42191581,-96.0282004,A - SUSPECTED SERIOUS INJURY
31.7821903,-106.4028416,B - SUSPECTED MINOR INJURY
29.72100609,-95.37736662,K - FATAL INJURY
33.14373548,-96.83930254,B - SUSPECTED MINOR INJURY
32.73777485,-97.48136014,B - SUSPECTED MINOR INJURY
30.33557297,-98.34898166,C - POSSIBLE INJURY
32.79442239,-97.36041338,A - SUSPECTED SERIOUS INJURY
28.97017465,-95.96964966,A - SUSPECTED SERIOUS INJURY
31.04430462,-97.54902247,B - SUSPECTED MINOR INJURY
29.71699046,-99.69323802,A - SUSPECTED SERIOUS INJURY
29.37192524,-95.52182205,A - SUSPECTED SERIOUS INJURY
30.66362616,-97.65112916,B - SUSPECTED MINOR INJURY
31.43098096,-100.50630981,C - POSSIBLE INJURY
30.3593171,-97.79087454,C - POSSIBLE INJURY
29.93380476,-95.21167312,C - POSSIBLE INJURY
32.83113426,-97.19357247,B - SUSPECTED MINOR INJURY
29.52059581,-98.50572171,B - SUSPECTED MINOR INJURY
30.30020108,-99.26107829,B - SUSPECTED MINOR INJURY
29.45596552,-98.62765933,N - NOT INJURED
32.48597421,-97.41863468,A - SUSPECTED SERIOUS INJURY
32.05841757,-97.09483572,C - POSSIBLE INJURY
33.13159032,-97.07861856,C - POSSIBLE INJURY
29.59959848,-95.07470745,A - SUSPECTED SERIOUS INJURY
32.75973172,-97.42141938,C - POSSIBLE INJURY
29.5394327,-98.41958181,B - SUSPECTED MINOR INJURY
32.52329098,-97.35131527,B - SUSPECTED MINOR INJURY
29.73151481,-95.46664306,B - SUSPECTED MINOR INJURY
29.4491244,-95.37735091,A - SUSPECTED SERIOUS INJURY
32.38732605,-99.74214912,K - FATAL INJURY
31.33755827,-95.46758756,N - NOT INJURED
32.73268762,-97.32049547,B - SUSPECTED MINOR INJURY
31.4799307,-97.29653239,A - SUSPECTED SERIOUS INJURY
29.55502271,-95.42235857,C - POSSIBLE INJURY
33.45489182,-96.92081033,A - SUSPECTED SERIOUS INJURY
32.64721091,-95.03737209,C - POSSIBLE INJURY
32.83767869,-97.12285931,K - FATAL INJURY
29.70977971,-95.18586291,B - SUSPECTED MINOR INJURY
29.33800626,-95.30399404,A - SUSPECTED SERIOUS INJURY
29.55985574,-98.24575985,A - SUSPECTED SERIOUS INJURY
26.26699126,-98.21026344,C - POSSIBLE INJURY
no data,no data,A - SUSPECTED SERIOUS INJURY
no data,no data,B - SUSPECTED MINOR INJURY
32.80877707,-98.09660158,B - SUSPECTED MINOR INJURY
30.29095076,-98.07474418,B - SUSPECTED MINOR INJURY
32.98244056,-96.58582238,A - SUSPECTED SERIOUS INJURY
32.64572615,-96.85655938,B - SUSPECTED MINOR INJURY
29.56497127,-98.39618601,N - NOT INJURED
33.63340069,-96.16600549,A - SUSPECTED SERIOUS INJURY
no data,no data,C - POSSIBLE INJURY
32.46834781,-95.37485054,B - SUSPECTED MINOR INJURY
29.7563248,-95.34713309,C - POSSIBLE INJURY
29.88760057,-97.83667963,A - SUSPECTED SERIOUS INJURY
29.5874803,-98.07871149,B - SUSPECTED MINOR INJURY
29.56648483,-95.01373319,A - SUSPECTED SERIOUS INJURY
30.44107577,-97.86895652,C - POSSIBLE INJURY
30.19259696,-97.76880146,A - SUSPECTED SERIOUS INJURY
35.22055207,-101.80355671,99 - UNKNOWN
30.35677476,-97.67222248,B - SUSPECTED MINOR INJURY
29.7713454,-95.20532031,C - POSSIBLE INJURY
30.36267004,-98.04675399,A - SUSPECTED SERIOUS INJURY
29.49659036,-98.38209809,A - SUSPECTED SERIOUS INJURY
30.51094165,-99.298427,A - SUSPECTED SERIOUS INJURY
32.37239408,-99.22605141,B - SUSPECTED MINOR INJURY
32.89582426,-97.27873244,C - POSSIBLE INJURY
32.86124724,-96.89289179,A - SUSPECTED SERIOUS INJURY
26.01705206,-97.53041528,B - SUSPECTED MINOR INJURY
32.54630898,-98.45576419,N - NOT INJURED
31.66081441,-106.3028756,B - SUSPECTED MINOR INJURY
no data,no data,C - POSSIBLE INJURY
26.24871702,-98.17478618,C - POSSIBLE INJURY
32.71327429,-97.27991245,C - POSSIBLE INJURY
29.71144839,-95.63472113,99 - UNKNOWN
33.88711424,-98.48290342,B - SUSPECTED MINOR INJURY
29.62860503,-98.90200568,B - SUSPECTED MINOR INJURY
29.67723238,-95.64354275,A - SUSPECTED SERIOUS INJURY
32.72054069,-97.53627688,B - SUSPECTED MINOR INJURY
33.93251969,-98.54852275,N - NOT INJURED
27.80203582,-97.66698554,A - SUSPECTED SERIOUS INJURY
32.9259476,-96.8202935,C - POSSIBLE INJURY
30.21002709,-94.0862408,B - SUSPECTED MINOR INJURY
33.11585785,-96.09986929,B - SUSPECTED MINOR INJURY
30.13046268,-95.24310395,K - FATAL INJURY
29.80891314,-95.33959733,A - SUSPECTED SERIOUS INJURY
30.07079175,-99.2202193,C - POSSIBLE INJURY
29.87760077,-95.49454392,A - SUSPECTED SERIOUS INJURY
29.78707161,-99.77528957,A - SUSPECTED SERIOUS INJURY
29.78707161,-99.77528957,N - NOT INJURED
31.45309002,-96.66401301,A - SUSPECTED SERIOUS INJURY
29.71474337,-95.31486504,B - SUSPECTED MINOR INJURY
29.71584216,-96.46839372,B - SUSPECTED MINOR INJURY
29.69974579,-96.52628982,A - SUSPECTED SERIOUS INJURY
33.23690123,-97.35919997,N - NOT INJURED
no data,no data,B - SUSPECTED MINOR INJURY
32.64497429,-97.0996725,A - SUSPECTED SERIOUS INJURY
32.80882052,-96.70535906,A - SUSPECTED SERIOUS INJURY
30.5679221,-97.43562972,B - SUSPECTED MINOR INJURY
30.06530475,-95.24452414,A - SUSPECTED SERIOUS INJURY
no data,no data,C - POSSIBLE INJURY
32.70370648,-96.74586281,A - SUSPECTED SERIOUS INJURY
32.6720712,-100.95811985,K - FATAL INJURY
33.15582802,-96.65073757,K - FATAL INJURY
29.78106909,-95.45357565,C - POSSIBLE INJURY
29.58292495,-98.68457226,B - SUSPECTED MINOR INJURY
30.26805478,-97.74281246,B - SUSPECTED MINOR INJURY
31.89852908,-106.44152148,B - SUSPECTED MINOR INJURY
31.77450485,-106.46150033,K - FATAL INJURY
32.78758615,-96.80381794,B - SUSPECTED MINOR INJURY
30.64278755,-96.31207964,C - POSSIBLE INJURY
29.81887136,-98.17054999,A - SUSPECTED SERIOUS INJURY
31.94358968,-94.97595326,B - SUSPECTED MINOR INJURY
30.22536428,-98.93424446,K - FATAL INJURY
29.88379473,-93.92059346,B - SUSPECTED MINOR INJURY
32.81139253,-97.77845711,B - SUSPECTED MINOR INJURY
30.25931914,-97.70765547,C - POSSIBLE INJURY
30.22040491,-97.70641066,B - SUSPECTED MINOR INJURY
30.50545303,-95.28569228,A - SUSPECTED SERIOUS INJURY
32.35611139,-95.28387007,B - SUSPECTED MINOR INJURY
29.61612736,-98.25827504,A - SUSPECTED SERIOUS INJURY
32.03688106,-102.14824981,A - SUSPECTED SERIOUS INJURY
31.07813307,-97.70174002,B - SUSPECTED MINOR INJURY
29.98715847,-97.87261498,A - SUSPECTED SERIOUS INJURY
32.86762969,-97.17259114,B - SUSPECTED MINOR INJURY
35.18451406,-101.87531115,A - SUSPECTED SERIOUS INJURY
30.56708245,-97.94460908,C - POSSIBLE INJURY
33.01914612,-96.99028837,B - SUSPECTED MINOR INJURY
30.2451256,-95.3029056,A - SUSPECTED SERIOUS INJURY
29.84530479,-95.54875304,A - SUSPECTED SERIOUS INJURY
29.43863229,-98.50511338,B - SUSPECTED MINOR INJURY
29.81032953,-98.71418016,A - SUSPECTED SERIOUS INJURY
32.54178822,-94.79399891,A - SUSPECTED SERIOUS INJURY
30.27985954,-95.45753479,C - POSSIBLE INJURY
no data,no data,B - SUSPECTED MINOR INJURY
32.3135569,-95.26789778,N - NOT INJURED
32.21756442,-98.21330225,B - SUSPECTED MINOR INJURY
29.69470314,-95.87881512,B - SUSPECTED MINOR INJURY
32.76869818,-97.35665444,N - NOT INJURED
32.73291145,-97.32576213,C - POSSIBLE INJURY
no data,no data,B - SUSPECTED MINOR INJURY
29.65223864,-95.02998333,N - NOT INJURED
no data,no data,A - SUSPECTED SERIOUS INJURY
30.20707854,-97.68341123,B - SUSPECTED MINOR INJURY
33.45751529,-94.08785975,B - SUSPECTED MINOR INJURY
33.59204028,-101.92516892,B - SUSPECTED MINOR INJURY
32.81607355,-96.86859662,B - SUSPECTED MINOR INJURY
28.73774861,-96.40530674,N - NOT INJURED
31.05708694,-97.765625,A - SUSPECTED SERIOUS INJURY
29.87906478,-95.44522306,A - SUSPECTED SERIOUS INJURY
31.30532498,-94.53276548,A - SUSPECTED SERIOUS INJURY
30.35067425,-94.33902515,B - SUSPECTED MINOR INJURY
33.67288517,-98.80774177,A - SUSPECTED SERIOUS INJURY
29.56834613,-95.17028657,B - SUSPECTED MINOR INJURY
no data,no data,A - SUSPECTED SERIOUS INJURY
32.46312253,-96.99253429,A - SUSPECTED SERIOUS INJURY
30.22368089,-93.88284476,A - SUSPECTED SERIOUS INJURY
29.4815893,-98.08665939,B - SUSPECTED MINOR INJURY
30.1301156,-97.47370721,C - POSSIBLE INJURY
no data,no data,B - SUSPECTED MINOR INJURY
32.68244461,-97.17740991,A - SUSPECTED SERIOUS INJURY
33.56965275,-101.94412557,A - SUSPECTED SERIOUS INJURY
29.35532939,-96.17136576,A - SUSPECTED SERIOUS INJURY
32.83710063,-96.91757935,K - FATAL INJURY
32.80913992,-97.22833128,C - POSSIBLE INJURY
30.62266652,-96.29783909,K - FATAL INJURY
33.19738961,-96.60594295,A - SUSPECTED SERIOUS INJURY
30.07877621,-97.61456404,B - SUSPECTED MINOR INJURY
31.21716535,-105.48806229,A - SUSPECTED SERIOUS INJURY
31.91641526,-102.39552455,99 - UNKNOWN
no data,no data,B - SUSPECTED MINOR INJURY
29.07303387,-95.36045172,A - SUSPECTED SERIOUS INJURY
29.8405353,-94.68568062,99 - UNKNOWN
31.6993609,-94.67491584,N - NOT INJURED
33.63361408,-96.59882257,C - POSSIBLE INJURY
no data,no data,A - SUSPECTED SERIOUS INJURY
30.06651718,-95.50515277,N - NOT INJURED
29.35050412,-95.01538252,K - FATAL INJURY
30.73135655,-97.34350107,A - SUSPECTED SERIOUS INJURY
30.09124662,-95.43522621,A - SUSPECTED SERIOUS INJURY
28.88993725,-96.58851029,C - POSSIBLE INJURY
30.02293775,-95.4026216,B - SUSPECTED MINOR INJURY
30.04737555,-95.61254594,B - SUSPECTED MINOR INJURY
29.71391086,-95.15336351,K - FATAL INJURY
30.20703479,-97.73225247,C - POSSIBLE INJURY
32.42130826,-96.03027354,A - SUSPECTED SERIOUS INJURY
31.42403848,-100.4648885,B - SUSPECTED MINOR INJURY
33.18631417,-96.52472262,B - SUSPECTED MINOR INJURY
32.75855389,-96.99162404,B - SUSPECTED MINOR INJURY
30.01413605,-95.45051392,A - SUSPECTED SERIOUS INJURY
30.19006803,-97.83157539,A - SUSPECTED SERIOUS INJURY
29.56299906,-98.6059046,B - SUSPECTED MINOR INJURY
31.71299742,-106.29695874,B - SUSPECTED MINOR INJURY
30.25101742,-95.45680394,C - POSSIBLE INJURY
no data,no data,B - SUSPECTED MINOR INJURY
32.87990624,-96.79088504,C - POSSIBLE INJURY
31.73603108,-102.59509776,A - SUSPECTED SERIOUS INJURY
30.97752443,-95.72296834,B - SUSPECTED MINOR INJURY
32.7125678,-96.98317237,B - SUSPECTED MINOR INJURY
30.03630992,-95.36696147,N - NOT INJURED
30.09567165,-94.17156702,B - SUSPECTED MINOR INJURY
29.55012813,-98.84776931,N - NOT INJURED
33.10549813,-97.47333933,A - SUSPECTED SERIOUS INJURY
30.38705823,-95.2785726,99 - UNKNOWN
31.97318849,-102.24981869,A - SUSPECTED SERIOUS INJURY
29.83605967,-95.3866203,C - POSSIBLE INJURY
32.92773166,-97.01227965,B - SUSPECTED MINOR INJURY
32.7460187,-97.90845923,A - SUSPECTED SERIOUS INJURY
31.79745483,-106.22942875,B - SUSPECTED MINOR INJURY
29.47251951,-95.09579246,B - SUSPECTED MINOR INJURY
29.65440537,-95.34414001,C - POSSIBLE INJURY
30.31698928,-95.50401511,B - SUSPECTED MINOR INJURY
30.25672242,-97.61206431,N - NOT INJURED
29.69611529,-95.29273835,B - SUSPECTED MINOR INJURY
32.49915459,-96.34051655,K - FATAL INJURY
32.86723423,-96.6656126,B - SUSPECTED MINOR INJURY
29.85225062,-95.33368597,A - SUSPECTED SERIOUS INJURY
29.73326989,-95.37250895,C - POSSIBLE INJURY
29.71444775,-95.36040839,C - POSSIBLE INJURY
32.68031203,-97.3934958,B - SUSPECTED MINOR INJURY
33.11463928,-94.69815063,B - SUSPECTED MINOR INJURY
27.64026667,-97.2867247,99 - UNKNOWN
29.81769033,-100.09065228,A - SUSPECTED SERIOUS INJURY
30.39953415,-95.87445289,B - SUSPECTED MINOR INJURY
29.4423149,-98.51417435,C - POSSIBLE INJURY
32.83700931,-97.02428631,B - SUSPECTED MINOR INJURY
32.660854,-96.11532462,A - SUSPECTED SERIOUS INJURY
32.65024756,-96.33600404,A - SUSPECTED SERIOUS INJURY
26.21258672,-97.66993774,C - POSSIBLE INJURY
33.06591312,-97.24291557,A - SUSPECTED SERIOUS INJURY
28.92702265,-97.04251682,A - SUSPECTED SERIOUS INJURY
no data,no data,A - SUSPECTED SERIOUS INJURY
29.40609885,-95.83771217,99 - UNKNOWN
32.25836456,-101.45922039,K - FATAL INJURY
32.72527429,-97.27099245,B - SUSPECTED MINOR INJURY
30.69742966,-94.2230072,B - SUSPECTED MINOR INJURY
29.71687777,-95.57321629,B - SUSPECTED MINOR INJURY
30.12210731,-95.64751269,K - FATAL INJURY
no data,no data,N - NOT INJURED
30.01301325,-97.86087283,A - SUSPECTED SERIOUS INJURY
31.82204921,-106.52020724,B - SUSPECTED MINOR INJURY
29.41598176,-98.5827435,C - POSSIBLE INJURY
31.69557187,-106.28991207,N - NOT INJURED
29.25908722,-98.33638036,N - NOT INJURED
33.69658361,-101.53064245,A - SUSPECTED SERIOUS INJURY
29.45742959,-98.56171049,B - SUSPECTED MINOR INJURY
30.0682442,-99.28858033,C - POSSIBLE INJURY
29.3558208,-98.41728892,A - SUSPECTED SERIOUS INJURY
33.36280626,-96.81976572,K - FATAL INJURY
29.7355075,-98.08570284,99 - UNKNOWN
29.51940201,-98.81643677,B - SUSPECTED MINOR INJURY
29.71306829,-95.62062334,A - SUSPECTED SERIOUS INJURY
32.55722377,-94.44015397,B - SUSPECTED MINOR INJURY
29.50886307,-98.16575155,C - POSSIBLE INJURY
27.49877167,-97.84249115,B - SUSPECTED MINOR INJURY
34.23899138,-99.44619999,A - SUSPECTED SERIOUS INJURY
32.29561341,-96.37801528,C - POSSIBLE INJURY
29.73092268,-99.09647367,B - SUSPECTED MINOR INJURY
32.84108204,-97.13350037,A - SUSPECTED SERIOUS INJURY
29.4086305,-98.50918845,B - SUSPECTED MINOR INJURY
32.73578519,-102.64144082,B - SUSPECTED MINOR INJURY
33.47109611,-101.88762509,C - POSSIBLE INJURY
29.775392,-99.86307937,A - SUSPECTED SERIOUS INJURY
29.03105543,-95.37401629,N - NOT INJURED
33.3095921,-97.12769531,B - SUSPECTED MINOR INJURY
32.8233618,-96.62931727,B - SUSPECTED MINOR INJURY
32.8285496,-96.06114526,B - SUSPECTED MINOR INJURY
29.84953027,-94.12943052,B - SUSPECTED MINOR INJURY
29.77065127,-95.18568063,A - SUSPECTED SERIOUS INJURY
33.05984325,-97.4771593,A - SUSPECTED SERIOUS INJURY
32.42988745,-99.43747218,K - FATAL INJURY
32.54519306,-97.34185824,A - SUSPECTED SERIOUS INJURY
29.55977695,-95.03886657,K - FATAL INJURY
33.45815636,-94.08272219,B - SUSPECTED MINOR INJURY
35.19528126,-101.86070934,A - SUSPECTED SERIOUS INJURY
30.25093478,-97.68616248,A - SUSPECTED SERIOUS INJURY
28.85295318,-96.88892337,N - NOT INJURED
29.60452484,-95.56754304,B - SUSPECTED MINOR INJURY
31.44492652,-96.37660748,A - SUSPECTED SERIOUS INJURY
30.04033422,-95.38241493,B - SUSPECTED MINOR INJURY
29.0676245,-98.70834552,K - FATAL INJURY
30.25747764,-97.61228476,A - SUSPECTED SERIOUS INJURY
30.19305984,-97.78957957,A - SUSPECTED SERIOUS INJURY
30.16785088,-95.5429838,N - NOT INJURED
31.52222708,-96.5358699,B - SUSPECTED MINOR INJURY
no data,no data,A - SUSPECTED SERIOUS INJURY
29.69184113,-98.1100769,B - SUSPECTED MINOR INJURY
29.62784628,-98.14065627,K - FATAL INJURY
29.95861243,-93.96625777,B - SUSPECTED MINOR INJURY
35.5383657,-100.97862134,B - SUSPECTED MINOR INJURY
32.72002452,-102.65005114,N - NOT INJURED
32.22322201,-98.12245364,B - SUSPECTED MINOR INJURY
no data,no data,B - SUSPECTED MINOR INJURY
29.35662448,-98.53941634,B - SUSPECTED MINOR INJURY
32.96981542,-96.99376251,B - SUSPECTED MINOR INJURY
32.90757945,-96.91684509,K - FATAL INJURY
32.58133315,-95.03762091,B - SUSPECTED MINOR INJURY
29.40007726,-98.50440082,99 - UNKNOWN
29.39084316,-98.70195835,A - SUSPECTED SERIOUS INJURY
32.49205436,-95.85901077,A - SUSPECTED SERIOUS INJURY
33.00157041,-96.97789526,A - SUSPECTED SERIOUS INJURY
31.4964266,-97.13040701,A - SUSPECTED SERIOUS INJURY
29.84428773,-95.54517304,C - POSSIBLE INJURY
32.03580118,-95.49447498,B - SUSPECTED MINOR INJURY
