person_age,person_gender,person_ethnicity,person_injury_severity,driver_license_class,person_age
65,1 - MALE,W - WHITE,K - FATAL INJURY,CM - CLASS C AND M,65
24,1 - MALE,H - HISPANIC,C - POSSIBLE INJURY,5 - UNLICENSED,24
18,1 - MALE,B - BLACK,N - NOT INJURED,C - CLASS C,18
29,1 - MALE,W - WHITE,C - POSSIBLE INJURY,C - CLASS C,29
26,1 - MALE,W - WHITE,N - NOT INJURED,CM - CLASS C AND M,26
54,2 - FEMALE,H - HISPANIC,C - POSSIBLE INJURY,B - CLASS B,54
21,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,C - CLASS C,21
50,1 - MALE,W - WHITE,K - FATAL INJURY,CM - CLASS C AND M,50
30,99 - UNKNOWN,99 - UNKNOWN,99 - UNKNOWN,99 - UNKNOWN,30
no data,99 - UNKNOWN,99 - UNKNOWN,99 - UNKNOWN,99 - UNKNOWN,no data
39,1 - MALE,W - WHITE,C - POSSIBLE INJURY,CM - CLASS C AND M,39
62,1 - MALE,W - WHITE,C - POSSIBLE INJURY,AM - CLASS A AND M,62
22,1 - MALE,H - HISPANIC,C - POSSIBLE INJURY,C - CLASS C,22
36,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,CM - CLASS C AND M,36
41,2 - FEMALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,A - CLASS A,41
27,1 - MALE,W - WHITE,K - FATAL INJURY,C - CLASS C,27
27,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,C - CLASS C,27
45,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,5 - UNLICENSED,45
20,1 - MALE,W - WHITE,C - POSSIBLE INJURY,C - CLASS C,20
30,1 - MALE,H - HISPANIC,A - SUSPECTED SERIOUS INJURY,CM - CLASS C AND M,30
73,1 - MALE,W - WHITE,N - NOT INJURED,CM - CLASS C AND M,73
35,1 - MALE,H - HISPANIC,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,35
44,1 - MALE,H - HISPANIC,A - SUSPECTED SERIOUS INJURY,C - CLASS C,44
51,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,C - CLASS C,51
44,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,AM - CLASS A AND M,44
20,1 - MALE,B - BLACK,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,20
27,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,27
78,1 - MALE,W - WHITE,K - FATAL INJURY,CM - CLASS C AND M,78
52,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,52
52,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,CM - CLASS C AND M,52
76,1 - MALE,W - WHITE,K - FATAL INJURY,CM - CLASS C AND M,76
36,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,C - CLASS C,36
24,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,CM - CLASS C AND M,24
23,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,23
24,1 - MALE,H - HISPANIC,N - NOT INJURED,C - CLASS C,24
30,1 - MALE,B - BLACK,B - SUSPECTED MINOR INJURY,5 - UNLICENSED,30
32,1 - MALE,W - WHITE,C - POSSIBLE INJURY,C - CLASS C,32
54,1 - MALE,H - HISPANIC,B - SUSPECTED MINOR INJURY,98 - OTHER/OUT OF STATE,54
25,1 - MALE,I - AMER. INDIAN/ALASKAN NATIVE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,25
35,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,C - CLASS C,35
36,1 - MALE,W - WHITE,C - POSSIBLE INJURY,BM - CLASS B AND M,36
50,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,C - CLASS C,50
52,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,C - CLASS C,52
no data,1 - MALE,W - WHITE,C - POSSIBLE INJURY,99 - UNKNOWN,no data
33,1 - MALE,H - HISPANIC,C - POSSIBLE INJURY,5 - UNLICENSED,33
38,1 - MALE,W - WHITE,K - FATAL INJURY,C - CLASS C,38
41,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,C - CLASS C,41
39,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,98 - OTHER/OUT OF STATE,39
32,1 - MALE,B - BLACK,A - SUSPECTED SERIOUS INJURY,C - CLASS C,32
33,1 - MALE,B - BLACK,B - SUSPECTED MINOR INJURY,C - CLASS C,33
51,2 - FEMALE,H - HISPANIC,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,51
51,1 - MALE,B - BLACK,C - POSSIBLE INJURY,AM - CLASS A AND M,51
46,1 - MALE,H - HISPANIC,B - SUSPECTED MINOR INJURY,C - CLASS C,46
24,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,AM - CLASS A AND M,24
32,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,C - CLASS C,32
48,1 - MALE,B - BLACK,A - SUSPECTED SERIOUS INJURY,CM - CLASS C AND M,48
21,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,21
51,2 - FEMALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,51
38,1 - MALE,W - WHITE,C - POSSIBLE INJURY,C - CLASS C,38
21,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,C - CLASS C,21
43,1 - MALE,B - BLACK,B - SUSPECTED MINOR INJURY,5 - UNLICENSED,43
34,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,C - CLASS C,34
58,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,AM - CLASS A AND M,58
30,1 - MALE,W - WHITE,C - POSSIBLE INJURY,C - CLASS C,30
44,1 - MALE,B - BLACK,A - SUSPECTED SERIOUS INJURY,5 - UNLICENSED,44
24,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,C - CLASS C,24
49,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,C - CLASS C,49
25,1 - MALE,H - HISPANIC,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,25
28,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,98 - OTHER/OUT OF STATE,28
23,1 - MALE,B - BLACK,B - SUSPECTED MINOR INJURY,C - CLASS C,23
34,1 - MALE,A - ASIAN,B - SUSPECTED MINOR INJURY,C - CLASS C,34
37,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,C - CLASS C,37
17,1 - MALE,B - BLACK,A - SUSPECTED SERIOUS INJURY,5 - UNLICENSED,17
51,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,51
56,2 - FEMALE,B - BLACK,C - POSSIBLE INJURY,CM - CLASS C AND M,56
25,1 - MALE,B - BLACK,C - POSSIBLE INJURY,5 - UNLICENSED,25
23,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,99 - UNKNOWN,23
30,1 - MALE,W - WHITE,C - POSSIBLE INJURY,C - CLASS C,30
53,1 - MALE,H - HISPANIC,C - POSSIBLE INJURY,5 - UNLICENSED,53
29,1 - MALE,H - HISPANIC,A - SUSPECTED SERIOUS INJURY,C - CLASS C,29
56,1 - MALE,H - HISPANIC,C - POSSIBLE INJURY,CM - CLASS C AND M,56
22,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,C - CLASS C,22
20,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,CM - CLASS C AND M,20
26,2 - FEMALE,W - WHITE,C - POSSIBLE INJURY,CM - CLASS C AND M,26
57,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,57
26,1 - MALE,B - BLACK,N - NOT INJURED,C - CLASS C,26
48,1 - MALE,W - WHITE,C - POSSIBLE INJURY,CM - CLASS C AND M,48
39,1 - MALE,H - HISPANIC,C - POSSIBLE INJURY,CM - CLASS C AND M,39
24,1 - MALE,H - HISPANIC,B - SUSPECTED MINOR INJURY,5 - UNLICENSED,24
48,2 - FEMALE,W - WHITE,C - POSSIBLE INJURY,CM - CLASS C AND M,48
44,1 - MALE,W - WHITE,C - POSSIBLE INJURY,CM - CLASS C AND M,44
27,1 - MALE,H - HISPANIC,B - SUSPECTED MINOR INJURY,C - CLASS C,27
23,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,C - CLASS C,23
43,1 - MALE,B - BLACK,B - SUSPECTED MINOR INJURY,5 - UNLICENSED,43
14,1 - MALE,W - WHITE,C - POSSIBLE INJURY,5 - UNLICENSED,14
30,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,CM - CLASS C AND M,30
34,1 - MALE,W - WHITE,N - NOT INJURED,C - CLASS C,34
24,1 - MALE,H - HISPANIC,K - FATAL INJURY,A - CLASS A,24
41,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,CM - CLASS C AND M,41
39,1 - MALE,B - BLACK,K - FATAL INJURY,AM - CLASS A AND M,39
50,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,AM - CLASS A AND M,50
38,1 - MALE,W - WHITE,N - NOT INJURED,CM - CLASS C AND M,38
33,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,BM - CLASS B AND M,33
30,1 - MALE,W - WHITE,N - NOT INJURED,C - CLASS C,30
22,1 - MALE,H - HISPANIC,C - POSSIBLE INJURY,CM - CLASS C AND M,22
57,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,98 - OTHER/OUT OF STATE,57
38,1 - MALE,H - HISPANIC,B - SUSPECTED MINOR INJURY,5 - UNLICENSED,38
42,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,BM - CLASS B AND M,42
15,1 - MALE,H - HISPANIC,C - POSSIBLE INJURY,5 - UNLICENSED,15
40,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,B - CLASS B,40
27,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,CM - CLASS C AND M,27
32,1 - MALE,B - BLACK,99 - UNKNOWN,5 - UNLICENSED,32
65,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,98 - OTHER/OUT OF STATE,65
25,1 - MALE,H - HISPANIC,A - SUSPECTED SERIOUS INJURY,98 - OTHER/OUT OF STATE,25
17,1 - MALE,B - BLACK,C - POSSIBLE INJURY,C - CLASS C,17
60,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,AM - CLASS A AND M,60
57,1 - MALE,W - WHITE,C - POSSIBLE INJURY,C - CLASS C,57
61,1 - MALE,H - HISPANIC,A - SUSPECTED SERIOUS INJURY,C - CLASS C,61
23,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,C - CLASS C,23
44,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,C - CLASS C,44
63,1 - MALE,B - BLACK,B - SUSPECTED MINOR INJURY,98 - OTHER/OUT OF STATE,63
48,1 - MALE,W - WHITE,C - POSSIBLE INJURY,99 - UNKNOWN,48
no data,99 - UNKNOWN,99 - UNKNOWN,99 - UNKNOWN,99 - UNKNOWN,no data
30,1 - MALE,W - WHITE,C - POSSIBLE INJURY,C - CLASS C,30
21,1 - MALE,H - HISPANIC,N - NOT INJURED,C - CLASS C,21
28,1 - MALE,B - BLACK,C - POSSIBLE INJURY,5 - UNLICENSED,28
18,1 - MALE,W - WHITE,N - NOT INJURED,CM - CLASS C AND M,18
27,1 - MALE,B - BLACK,C - POSSIBLE INJURY,C - CLASS C,27
38,1 - MALE,W - WHITE,C - POSSIBLE INJURY,C - CLASS C,38
no data,99 - UNKNOWN,99 - UNKNOWN,99 - UNKNOWN,99 - UNKNOWN,no data
66,1 - MALE,B - BLACK,A - SUSPECTED SERIOUS INJURY,5 - UNLICENSED,66
15,2 - FEMALE,B - BLACK,B - SUSPECTED MINOR INJURY,5 - UNLICENSED,15
39,1 - MALE,B - BLACK,A - SUSPECTED SERIOUS INJURY,5 - UNLICENSED,39
32,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,CM - CLASS C AND M,32
21,1 - MALE,A - ASIAN,C - POSSIBLE INJURY,CM - CLASS C AND M,21
29,1 - MALE,B - BLACK,B - SUSPECTED MINOR INJURY,C - CLASS C,29
49,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,C - CLASS C,49
20,1 - MALE,B - BLACK,B - SUSPECTED MINOR INJURY,5 - UNLICENSED,20
56,1 - MALE,W - WHITE,C - POSSIBLE INJURY,CM - CLASS C AND M,56
no data,99 - UNKNOWN,99 - UNKNOWN,99 - UNKNOWN,99 - UNKNOWN,no data
26,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,26
21,1 - MALE,H - HISPANIC,B - SUSPECTED MINOR INJURY,98 - OTHER/OUT OF STATE,21
43,1 - MALE,W - WHITE,N - NOT INJURED,C - CLASS C,43
31,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,C - CLASS C,31
27,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,C - CLASS C,27
38,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,38
22,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,C - CLASS C,22
29,1 - MALE,H - HISPANIC,K - FATAL INJURY,C - CLASS C,29
65,1 - MALE,W - WHITE,K - FATAL INJURY,C - CLASS C,65
49,1 - MALE,H - HISPANIC,N - NOT INJURED,CM - CLASS C AND M,49
24,2 - FEMALE,H - HISPANIC,A - SUSPECTED SERIOUS INJURY,CM - CLASS C AND M,24
33,1 - MALE,H - HISPANIC,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,33
49,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,CM - CLASS C AND M,49
24,2 - FEMALE,W - WHITE,99 - UNKNOWN,98 - OTHER/OUT OF STATE,24
37,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,AM - CLASS A AND M,37
63,1 - MALE,W - WHITE,K - FATAL INJURY,C - CLASS C,63
60,1 - MALE,W - WHITE,K - FATAL INJURY,CM - CLASS C AND M,60
44,1 - MALE,H - HISPANIC,C - POSSIBLE INJURY,C - CLASS C,44
36,1 - MALE,H - HISPANIC,C - POSSIBLE INJURY,5 - UNLICENSED,36
54,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,C - CLASS C,54
29,2 - FEMALE,B - BLACK,C - POSSIBLE INJURY,C - CLASS C,29
24,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,C - CLASS C,24
38,1 - MALE,H - HISPANIC,B - SUSPECTED MINOR INJURY,C - CLASS C,38
29,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,29
68,1 - MALE,W - WHITE,C - POSSIBLE INJURY,CM - CLASS C AND M,68
30,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,C - CLASS C,30
25,1 - MALE,B - BLACK,B - SUSPECTED MINOR INJURY,C - CLASS C,25
57,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,CM - CLASS C AND M,57
55,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,CM - CLASS C AND M,55
62,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,CM - CLASS C AND M,62
30,1 - MALE,W - WHITE,C - POSSIBLE INJURY,CM - CLASS C AND M,30
57,1 - MALE,B - BLACK,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,57
60,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,60
73,1 - MALE,W - WHITE,K - FATAL INJURY,CM - CLASS C AND M,73
32,1 - MALE,H - HISPANIC,C - POSSIBLE INJURY,CM - CLASS C AND M,32
20,1 - MALE,H - HISPANIC,B - SUSPECTED MINOR INJURY,99 - UNKNOWN,20
46,1 - MALE,B - BLACK,B - SUSPECTED MINOR INJURY,AM - CLASS A AND M,46
40,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,5 - UNLICENSED,40
59,1 - MALE,W - WHITE,C - POSSIBLE INJURY,CM - CLASS C AND M,59
21,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,21
55,1 - MALE,W - WHITE,C - POSSIBLE INJURY,CM - CLASS C AND M,55
61,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,C - CLASS C,61
47,1 - MALE,H - HISPANIC,A - SUSPECTED SERIOUS INJURY,AM - CLASS A AND M,47
22,1 - MALE,B - BLACK,C - POSSIBLE INJURY,98 - OTHER/OUT OF STATE,22
22,1 - MALE,H - HISPANIC,C - POSSIBLE INJURY,C - CLASS C,22
76,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,98 - OTHER/OUT OF STATE,76
20,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,C - CLASS C,20
50,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,50
23,1 - MALE,H - HISPANIC,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,23
59,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,59
42,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,AM - CLASS A AND M,42
48,1 - MALE,B - BLACK,C - POSSIBLE INJURY,AM - CLASS A AND M,48
45,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,C - CLASS C,45
41,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,98 - OTHER/OUT OF STATE,41
54,1 - MALE,W - WHITE,C - POSSIBLE INJURY,CM - CLASS C AND M,54
54,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,C - CLASS C,54
28,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,C - CLASS C,28
23,1 - MALE,W - WHITE,K - FATAL INJURY,C - CLASS C,23
43,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,C - CLASS C,43
38,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,C - CLASS C,38
45,1 - MALE,B - BLACK,N - NOT INJURED,C - CLASS C,45
54,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,5 - UNLICENSED,54
29,1 - MALE,H - HISPANIC,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,29
51,2 - FEMALE,B - BLACK,N - NOT INJURED,CM - CLASS C AND M,51
31,1 - MALE,B - BLACK,B - SUSPECTED MINOR INJURY,C - CLASS C,31
67,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,CM - CLASS C AND M,67
59,1 - MALE,W - WHITE,C - POSSIBLE INJURY,A - CLASS A,59
40,1 - MALE,W - WHITE,C - POSSIBLE INJURY,C - CLASS C,40
25,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,C - CLASS C,25
30,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,98 - OTHER/OUT OF STATE,30
28,1 - MALE,H - HISPANIC,C - POSSIBLE INJURY,C - CLASS C,28
33,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,C - CLASS C,33
60,1 - MALE,H - HISPANIC,C - POSSIBLE INJURY,C - CLASS C,60
19,1 - MALE,W - WHITE,N - NOT INJURED,98 - OTHER/OUT OF STATE,19
38,1 - MALE,B - BLACK,B - SUSPECTED MINOR INJURY,C - CLASS C,38
61,1 - MALE,H - HISPANIC,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,61
38,1 - MALE,W - WHITE,C - POSSIBLE INJURY,CM - CLASS C AND M,38
52,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,C - CLASS C,52
21,1 - MALE,W - WHITE,C - POSSIBLE INJURY,CM - CLASS C AND M,21
45,1 - MALE,H - HISPANIC,A - SUSPECTED SERIOUS INJURY,5 - UNLICENSED,45
22,1 - MALE,B - BLACK,B - SUSPECTED MINOR INJURY,C - CLASS C,22
25,1 - MALE,W - WHITE,C - POSSIBLE INJURY,98 - OTHER/OUT OF STATE,25
52,1 - MALE,B - BLACK,C - POSSIBLE INJURY,CM - CLASS C AND M,52
58,2 - FEMALE,H - HISPANIC,C - POSSIBLE INJURY,C - CLASS C,58
25,1 - MALE,H - HISPANIC,A - SUSPECTED SERIOUS INJURY,C - CLASS C,25
23,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,23
22,1 - MALE,W - WHITE,C - POSSIBLE INJURY,98 - OTHER/OUT OF STATE,22
43,1 - MALE,W - WHITE,C - POSSIBLE INJURY,C - CLASS C,43
21,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,CM - CLASS C AND M,21
52,2 - FEMALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,52
no data,99 - UNKNOWN,99 - UNKNOWN,99 - UNKNOWN,99 - UNKNOWN,no data
18,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,5 - UNLICENSED,18
22,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,98 - OTHER/OUT OF STATE,22
17,1 - MALE,W - WHITE,N - NOT INJURED,CM - CLASS C AND M,17
33,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,33
36,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,C - CLASS C,36
28,1 - MALE,H - HISPANIC,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,28
39,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,BM - CLASS B AND M,39
25,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,98 - OTHER/OUT OF STATE,25
36,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,C - CLASS C,36
no data,99 - UNKNOWN,99 - UNKNOWN,99 - UNKNOWN,99 - UNKNOWN,no data
53,1 - MALE,W - WHITE,N - NOT INJURED,C - CLASS C,53
51,1 - MALE,H - HISPANIC,N - NOT INJURED,CM - CLASS C AND M,51
39,1 - MALE,B - BLACK,A - SUSPECTED SERIOUS INJURY,CM - CLASS C AND M,39
40,1 - MALE,H - HISPANIC,C - POSSIBLE INJURY,C - CLASS C,40
53,1 - MALE,W - WHITE,K - FATAL INJURY,CM - CLASS C AND M,53
41,1 - MALE,H - HISPANIC,C - POSSIBLE INJURY,CM - CLASS C AND M,41
32,1 - MALE,H - HISPANIC,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,32
53,1 - MALE,W - WHITE,K - FATAL INJURY,A - CLASS A,53
45,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,BM - CLASS B AND M,45
46,1 - MALE,W - WHITE,N - NOT INJURED,98 - OTHER/OUT OF STATE,46
67,1 - MALE,W - WHITE,C - POSSIBLE INJURY,CM - CLASS C AND M,67
39,1 - MALE,H - HISPANIC,99 - UNKNOWN,C - CLASS C,39
63,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,63
57,1 - MALE,W - WHITE,C - POSSIBLE INJURY,C - CLASS C,57
21,1 - MALE,H - HISPANIC,C - POSSIBLE INJURY,C - CLASS C,21
57,1 - MALE,B - BLACK,B - SUSPECTED MINOR INJURY,C - CLASS C,57
73,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,73
23,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,98 - OTHER/OUT OF STATE,23
53,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,CM - CLASS C AND M,53
31,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,5 - UNLICENSED,31
67,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,67
19,1 - MALE,B - BLACK,N - NOT INJURED,CM - CLASS C AND M,19
34,1 - MALE,W - WHITE,C - POSSIBLE INJURY,C - CLASS C,34
29,1 - MALE,W - WHITE,C - POSSIBLE INJURY,CM - CLASS C AND M,29
no data,99 - UNKNOWN,99 - UNKNOWN,99 - UNKNOWN,99 - UNKNOWN,no data
25,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,C - CLASS C,25
46,1 - MALE,B - BLACK,N - NOT INJURED,5 - UNLICENSED,46
33,1 - MALE,H - HISPANIC,B - SUSPECTED MINOR INJURY,A - CLASS A,33
32,1 - MALE,B - BLACK,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,32
55,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,BM - CLASS B AND M,55
31,1 - MALE,H - HISPANIC,A - SUSPECTED SERIOUS INJURY,C - CLASS C,31
65,1 - MALE,H - HISPANIC,A - SUSPECTED SERIOUS INJURY,CM - CLASS C AND M,65
35,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,99 - UNKNOWN,35
28,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,C - CLASS C,28
29,1 - MALE,H - HISPANIC,A - SUSPECTED SERIOUS INJURY,C - CLASS C,29
60,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,60
55,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,A - CLASS A,55
59,1 - MALE,B - BLACK,C - POSSIBLE INJURY,5 - UNLICENSED,59
51,1 - MALE,H - HISPANIC,K - FATAL INJURY,CM - CLASS C AND M,51
56,1 - MALE,W - WHITE,C - POSSIBLE INJURY,CM - CLASS C AND M,56
27,1 - MALE,B - BLACK,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,27
33,1 - MALE,W - WHITE,C - POSSIBLE INJURY,CM - CLASS C AND M,33
38,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,C - CLASS C,38
50,1 - MALE,W - WHITE,C - POSSIBLE INJURY,CM - CLASS C AND M,50
15,1 - MALE,H - HISPANIC,A - SUSPECTED SERIOUS INJURY,5 - UNLICENSED,15
43,2 - FEMALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,43
28,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,CM - CLASS C AND M,28
61,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,61
46,1 - MALE,B - BLACK,C - POSSIBLE INJURY,5 - UNLICENSED,46
66,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,CM - CLASS C AND M,66
47,1 - MALE,W - WHITE,N - NOT INJURED,CM - CLASS C AND M,47
35,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,CM - CLASS C AND M,35
56,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,C - CLASS C,56
58,1 - MALE,W - WHITE,K - FATAL INJURY,C - CLASS C,58
28,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,C - CLASS C,28
55,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,55
39,1 - MALE,H - HISPANIC,B - SUSPECTED MINOR INJURY,A - CLASS A,39
66,1 - MALE,W - WHITE,C - POSSIBLE INJURY,CM - CLASS C AND M,66
18,1 - MALE,H - HISPANIC,B - SUSPECTED MINOR INJURY,C - CLASS C,18
31,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,98 - OTHER/OUT OF STATE,31
38,1 - MALE,W - WHITE,K - FATAL INJURY,A - CLASS A,38
26,1 - MALE,W - WHITE,C - POSSIBLE INJURY,CM - CLASS C AND M,26
22,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,C - CLASS C,22
61,2 - FEMALE,W - WHITE,B - SUSPECTED MINOR INJURY,C - CLASS C,61
