crash_id,person_age,charge,person_ethnicity,financial_responsibility_type,crash_date,day_of_week,person_gender,person_helmet,driver_license_class,driver_license_endorsements,driver_drug_test_result,driver_license_state,driver_license_type,person_injury_severity
19116301,23,NO CHARGES,B - BLACK,1 - LIABILITY INSURANCE POLICY,2022-09-13,TUESDAY,1 - MALE,"3 - WORN, NOT DAMAGED",CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,B - SUSPECTED MINOR INJURY
19120257,62,NO CHARGES,W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2022-09-13,TUESDAY,1 - MALE,"2 - WORN, DAMAGED",CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,B - SUSPECTED MINOR INJURY
19121757,51,NO CHARGES,W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2022-09-13,TUESDAY,1 - MALE,"2 - WORN, DAMAGED",A - CLASS A,TANK VEHICLE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,A - SUSPECTED SERIOUS INJURY
19122162,27,NO CHARGES,W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2022-09-13,TUESDAY,1 - MALE,"3 - WORN, NOT DAMAGED",CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,N - NOT INJURED
19118675,38,NO CHARGES,W - WHITE,no data,2022-09-14,WEDNESDAY,1 - MALE,1 - NOT WORN,5 - UNLICENSED,UNLICENSED,97 - NOT APPLICABLE,OK - OKLAHOMA,4 - ID CARD,A - SUSPECTED SERIOUS INJURY
19120493,59,NO CHARGES,W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2022-09-14,WEDNESDAY,1 - MALE,1 - NOT WORN,A - CLASS A,TANK VEHICLE,1 - POSITIVE,TX - TEXAS,2 - COMMERCIAL DRIVER LIC.,K - FATAL INJURY
19120538,21,NO CHARGES,W - WHITE,no data,2022-09-14,WEDNESDAY,1 - MALE,1 - NOT WORN,C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,A - SUSPECTED SERIOUS INJURY
19171703,45,NO CHARGE,W - WHITE,1 - LIABILITY INSURANCE POLICY,2022-09-15,THURSDAY,1 - MALE,1 - NOT WORN,BM - CLASS B AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,C - POSSIBLE INJURY
19183948,20,UNSAFE SPEED,H - HISPANIC,2 - PROOF OF LIABILITY INSURANCE,2022-09-15,THURSDAY,1 - MALE,"2 - WORN, DAMAGED",CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,B - SUSPECTED MINOR INJURY
19117009,17,NO CHARGES,W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2022-09-16,FRIDAY,1 - MALE,"3 - WORN, NOT DAMAGED",C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,B - SUSPECTED MINOR INJURY
19119979,20,IMPROPER PASSING,H - HISPANIC,2 - PROOF OF LIABILITY INSURANCE,2022-09-16,FRIDAY,1 - MALE,1 - NOT WORN,CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,A - SUSPECTED SERIOUS INJURY
19117600,26,NO CHARGES,W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2022-09-17,SATURDAY,1 - MALE,"3 - WORN, NOT DAMAGED",C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,B - SUSPECTED MINOR INJURY
19118208,65,NO CHARGES,H - HISPANIC,2 - PROOF OF LIABILITY INSURANCE,2022-09-17,SATURDAY,1 - MALE,"2 - WORN, DAMAGED",CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,C - POSSIBLE INJURY
19118716,55,NO CHARGES,W - WHITE,1 - LIABILITY INSURANCE POLICY,2022-09-17,SATURDAY,1 - MALE,1 - NOT WORN,CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,A - SUSPECTED SERIOUS INJURY
19119424,55,NO CHARGES,W - WHITE,no data,2022-09-17,SATURDAY,1 - MALE,1 - NOT WORN,C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,B - SUSPECTED MINOR INJURY
19119675,64,NO CHARGES,W - WHITE,1 - LIABILITY INSURANCE POLICY,2022-09-17,SATURDAY,1 - MALE,"4 - WORN, UNK DAMAGE",C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,C - POSSIBLE INJURY
19119823,59,UNSAFE SPEED,W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2022-09-17,SATURDAY,1 - MALE,"3 - WORN, NOT DAMAGED",CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,C - POSSIBLE INJURY
19120225,44,NO CHARGES,B - BLACK,1 - LIABILITY INSURANCE POLICY,2022-09-17,SATURDAY,1 - MALE,1 - NOT WORN,5 - UNLICENSED,UNLICENSED,97 - NOT APPLICABLE,TX - TEXAS,4 - ID CARD,C - POSSIBLE INJURY
19120271,27,NO CHARGES,H - HISPANIC,1 - LIABILITY INSURANCE POLICY,2022-09-17,SATURDAY,1 - MALE,"3 - WORN, NOT DAMAGED",C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,B - SUSPECTED MINOR INJURY
19120602,37,NO CHARGES,W - WHITE,no data,2022-09-17,SATURDAY,1 - MALE,1 - NOT WORN,CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,K - FATAL INJURY
19121195,41,FAIL TO CONTROL SPEED,W - WHITE,1 - LIABILITY INSURANCE POLICY,2022-09-17,SATURDAY,1 - MALE,"2 - WORN, DAMAGED",A - CLASS A,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,B - SUSPECTED MINOR INJURY
19117964,28,NO CHARGES,B - BLACK,2 - PROOF OF LIABILITY INSURANCE,2022-09-18,SUNDAY,1 - MALE,"2 - WORN, DAMAGED",98 - OTHER/OUT OF STATE,OTHER/OUT OF STATE,97 - NOT APPLICABLE,AR - ARKANSAS,1 - DRIVER LICENSE,C - POSSIBLE INJURY
19118937,27,NO CHARGES,H - HISPANIC,no data,2022-09-18,SUNDAY,1 - MALE,1 - NOT WORN,C - CLASS C,NONE,99 - UNKNOWN,TX - TEXAS,1 - DRIVER LICENSE,A - SUSPECTED SERIOUS INJURY
19120349,31,NO CHARGES,W - WHITE,no data,2022-09-18,SUNDAY,1 - MALE,1 - NOT WORN,C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,B - SUSPECTED MINOR INJURY
19120825,no data,NO CHARGES,99 - UNKNOWN,no data,2022-09-18,SUNDAY,99 - UNKNOWN,99 - UNKNOWN IF WORN,99 - UNKNOWN,UNKNOWN,97 - NOT APPLICABLE,UN - UNKNOWN,99 - UNKNOWN,99 - UNKNOWN
19121965,30,NO CHARGES,W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2022-09-18,SUNDAY,1 - MALE,1 - NOT WORN,C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,A - SUSPECTED SERIOUS INJURY
19122620,no data,NO CHARGES,99 - UNKNOWN,no data,2022-09-19,MONDAY,99 - UNKNOWN,99 - UNKNOWN IF WORN,99 - UNKNOWN,UNKNOWN,97 - NOT APPLICABLE,UN - UNKNOWN,99 - UNKNOWN,99 - UNKNOWN
19232575,40,NO CHARGES,W - WHITE,1 - LIABILITY INSURANCE POLICY,2022-09-24,SATURDAY,1 - MALE,"3 - WORN, NOT DAMAGED",CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,N - NOT INJURED
19294010,23,"FAIL TO CONTROL SPEED, NO MOTORCYCLE ENDORSEMENT",W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2022-09-24,SATURDAY,1 - MALE,1 - NOT WORN,A - CLASS A,"TANK VEHICLE, HAZARDOUS MATERIALS, DOUBLE/TRIPLE TRAILER",97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,C - POSSIBLE INJURY
19173256,20,UNSAFE SPEED,W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2022-09-25,SUNDAY,1 - MALE,"3 - WORN, NOT DAMAGED",CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,B - SUSPECTED MINOR INJURY
19174587,32,NO CHARGES,W - WHITE,1 - LIABILITY INSURANCE POLICY,2022-09-25,SUNDAY,1 - MALE,"4 - WORN, UNK DAMAGE",C - CLASS C,NONE,2 - NEGATIVE,TX - TEXAS,1 - DRIVER LICENSE,K - FATAL INJURY
19168979,69,NO CHARGES,W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2022-09-26,MONDAY,1 - MALE,"2 - WORN, DAMAGED",CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,K - FATAL INJURY
19167767,67,NO CHARGES,W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2022-09-29,THURSDAY,1 - MALE,"3 - WORN, NOT DAMAGED",BM - CLASS B AND M,SCHOOL BUS,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,B - SUSPECTED MINOR INJURY
19167528,59,NO CHARGES,W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2022-09-30,FRIDAY,1 - MALE,1 - NOT WORN,CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,K - FATAL INJURY
19173361,19,"NO OPERATOR'S LICENSE, FMFR",H - HISPANIC,no data,2022-09-30,FRIDAY,1 - MALE,"3 - WORN, NOT DAMAGED",5 - UNLICENSED,UNLICENSED,97 - NOT APPLICABLE,TX - TEXAS,4 - ID CARD,B - SUSPECTED MINOR INJURY
19175866,27,"FAILURE TO MAINTAIN FINANCIAL RESPONSIBILITY, DRIVING WITHOUT LIGHTS WHEN REQUIRED AT NIGHT",W - WHITE,no data,2022-09-30,FRIDAY,1 - MALE,"3 - WORN, NOT DAMAGED",98 - OTHER/OUT OF STATE,NONE,97 - NOT APPLICABLE,NM - NEW MEXICO,1 - DRIVER LICENSE,C - POSSIBLE INJURY
19166388,33,IMPROPER DRIVER LICENSE FOR TYPE VEHICLE,W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2022-10-01,SATURDAY,2 - FEMALE,"2 - WORN, DAMAGED",C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,B - SUSPECTED MINOR INJURY
19171588,23,NO CHARGES,W - WHITE,no data,2022-10-01,SATURDAY,1 - MALE,1 - NOT WORN,C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,C - POSSIBLE INJURY
19171832,22,NO CHARGES,W - WHITE,no data,2022-10-01,SATURDAY,1 - MALE,"2 - WORN, DAMAGED",CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,C - POSSIBLE INJURY
19166092,51,NO CHARGES,W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2022-10-02,SUNDAY,2 - FEMALE,"2 - WORN, DAMAGED",CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,B - SUSPECTED MINOR INJURY
19166432,31,"UNSAFE SPEED, OPERATION OF VEHICLE WITH EXPIRED LICENSE PLATE",W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2022-10-02,SUNDAY,1 - MALE,"2 - WORN, DAMAGED",CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,B - SUSPECTED MINOR INJURY
19170348,55,NO CHARGES,H - HISPANIC,1 - LIABILITY INSURANCE POLICY,2022-10-03,MONDAY,1 - MALE,1 - NOT WORN,A - CLASS A,NONE,97 - NOT APPLICABLE,TX - TEXAS,2 - COMMERCIAL DRIVER LIC.,K - FATAL INJURY
19164235,43,521.085 IMPROPER DRIVER LICENSE FOR TYPE OF VEHICLE,H - HISPANIC,2 - PROOF OF LIABILITY INSURANCE,2022-10-04,TUESDAY,1 - MALE,1 - NOT WORN,A - CLASS A,"PASSENGER, TANK VEHICLE, DOUBLE/TRIPLE TRAILER",97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,B - SUSPECTED MINOR INJURY
19171863,31,NO CHARGES,W - WHITE,no data,2022-10-04,TUESDAY,1 - MALE,1 - NOT WORN,C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,K - FATAL INJURY
19162593,24,NO CHARGES,W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2022-10-05,WEDNESDAY,2 - FEMALE,"3 - WORN, NOT DAMAGED",C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,C - POSSIBLE INJURY
19168642,38,"UNSAFE SPEED, IMPROPER DRIVER LICENSE FOR VEHICLE TYPE",W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2022-10-05,WEDNESDAY,1 - MALE,1 - NOT WORN,C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,N - NOT INJURED
19172997,63,NO CHARGES,W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2022-10-05,WEDNESDAY,1 - MALE,"3 - WORN, NOT DAMAGED",CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,C - POSSIBLE INJURY
19231008,33,"IMPROPER DRIVER LICENSE FOR TYPE VEHICLE (SPECIFY)NO CLASS M, FAIL TO MAINTAIN FINANCIAL RESPONSIBILITY",H - HISPANIC,no data,2022-10-05,WEDNESDAY,1 - MALE,1 - NOT WORN,C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,A - SUSPECTED SERIOUS INJURY
19163122,20,UNSAFE SPEED,W - WHITE,no data,2022-10-06,THURSDAY,1 - MALE,"3 - WORN, NOT DAMAGED",98 - OTHER/OUT OF STATE,NONE,97 - NOT APPLICABLE,KY - KENTUCKY,1 - DRIVER LICENSE,B - SUSPECTED MINOR INJURY
19163159,67,"UNSAFE SPEED, OPERATE VEHICLE WITH WRONG LICENSE PLATE/ REG. INSIGNIA",W - WHITE,1 - LIABILITY INSURANCE POLICY,2022-10-06,THURSDAY,1 - MALE,"2 - WORN, DAMAGED",CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,B - SUSPECTED MINOR INJURY
19165129,24,FAIL TO DRIVE IN SINGLE LANE,W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2022-10-06,THURSDAY,1 - MALE,"2 - WORN, DAMAGED",C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,B - SUSPECTED MINOR INJURY
19162159,63,DRIVING WHILE INTOXICATED - 1ST OFFENSE,W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2022-10-07,FRIDAY,1 - MALE,1 - NOT WORN,98 - OTHER/OUT OF STATE,NONE,97 - NOT APPLICABLE,OK - OKLAHOMA,1 - DRIVER LICENSE,A - SUSPECTED SERIOUS INJURY
19163413,55,NO CHARGES,H - HISPANIC,2 - PROOF OF LIABILITY INSURANCE,2022-10-07,FRIDAY,1 - MALE,"2 - WORN, DAMAGED",5 - UNLICENSED,UNLICENSED,97 - NOT APPLICABLE,TX - TEXAS,4 - ID CARD,A - SUSPECTED SERIOUS INJURY
19163904,57,NO CHARGES,W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2022-10-07,FRIDAY,1 - MALE,"2 - WORN, DAMAGED",AM - CLASS A AND M,"PASSENGER, TANK VEHICLE, DOUBLE/TRIPLE TRAILER",97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,B - SUSPECTED MINOR INJURY
19163870,51,"FAIL TO MAINTAIN FINACIAL RESPONSIBILITY, NO DRIVERS LICENSE",W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2022-10-08,SATURDAY,1 - MALE,1 - NOT WORN,5 - UNLICENSED,UNLICENSED,97 - NOT APPLICABLE,TX - TEXAS,4 - ID CARD,A - SUSPECTED SERIOUS INJURY
19163947,39,NO CHARGES,W - WHITE,no data,2022-10-08,SATURDAY,1 - MALE,1 - NOT WORN,C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,B - SUSPECTED MINOR INJURY
19164523,19,NO CHARGES,H - HISPANIC,no data,2022-10-08,SATURDAY,1 - MALE,"4 - WORN, UNK DAMAGE",C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,B - SUSPECTED MINOR INJURY
19165697,29,NO CHARGES,W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2022-10-08,SATURDAY,1 - MALE,"3 - WORN, NOT DAMAGED",A - CLASS A,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,B - SUSPECTED MINOR INJURY
19166414,43,NO CHARGES,W - WHITE,no data,2022-10-08,SATURDAY,1 - MALE,1 - NOT WORN,C - CLASS C,NONE,2 - NEGATIVE,TX - TEXAS,1 - DRIVER LICENSE,K - FATAL INJURY
19167860,52,NO CHARGES,W - WHITE,no data,2022-10-08,SATURDAY,1 - MALE,1 - NOT WORN,CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,K - FATAL INJURY
19168900,18,NO CHARGES,H - HISPANIC,2 - PROOF OF LIABILITY INSURANCE,2022-10-08,SATURDAY,1 - MALE,"2 - WORN, DAMAGED",C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,A - SUSPECTED SERIOUS INJURY
19169291,35,NO CHARGES,W - WHITE,no data,2022-10-08,SATURDAY,2 - FEMALE,1 - NOT WORN,C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,C - POSSIBLE INJURY
19170385,21,NO CHARGES,H - HISPANIC,1 - LIABILITY INSURANCE POLICY,2022-10-08,SATURDAY,1 - MALE,99 - UNKNOWN IF WORN,CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,C - POSSIBLE INJURY
19170699,38,NO CHARGES,W - WHITE,no data,2022-10-08,SATURDAY,1 - MALE,1 - NOT WORN,5 - UNLICENSED,UNLICENSED,97 - NOT APPLICABLE,TX - TEXAS,4 - ID CARD,A - SUSPECTED SERIOUS INJURY
19171326,19,NO MOTOR ASSISTED BYCICLE LICENSE (CLASS M),W - WHITE,1 - LIABILITY INSURANCE POLICY,2022-10-08,SATURDAY,1 - MALE,"2 - WORN, DAMAGED",C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,B - SUSPECTED MINOR INJURY
19173827,41,NO CHARGES,B - BLACK,2 - PROOF OF LIABILITY INSURANCE,2022-10-08,SATURDAY,1 - MALE,1 - NOT WORN,5 - UNLICENSED,UNLICENSED,97 - NOT APPLICABLE,TX - TEXAS,4 - ID CARD,B - SUSPECTED MINOR INJURY
19179104,20,NO CHARGES,W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2022-10-08,SATURDAY,1 - MALE,"4 - WORN, UNK DAMAGE",CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,A - SUSPECTED SERIOUS INJURY
19180085,32,NO CHARGES,W - WHITE,1 - LIABILITY INSURANCE POLICY,2022-10-08,SATURDAY,1 - MALE,"4 - WORN, UNK DAMAGE",CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,B - SUSPECTED MINOR INJURY
19166533,75,UNSAFE SPEED,W - WHITE,no data,2022-10-09,SUNDAY,1 - MALE,1 - NOT WORN,C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,A - SUSPECTED SERIOUS INJURY
19170965,22,UNSAFE SPEED,W - WHITE,no data,2022-10-09,SUNDAY,1 - MALE,1 - NOT WORN,C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,A - SUSPECTED SERIOUS INJURY
19172288,34,NO CHARGES,W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2022-10-09,SUNDAY,1 - MALE,"3 - WORN, NOT DAMAGED",AM - CLASS A AND M,"TANK VEHICLE, HAZARDOUS MATERIALS",97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,K - FATAL INJURY
19174134,32,NO CHARGES,H - HISPANIC,no data,2022-10-09,SUNDAY,1 - MALE,"3 - WORN, NOT DAMAGED",5 - UNLICENSED,UNLICENSED,97 - NOT APPLICABLE,no data,5 - UNLICENSED,B - SUSPECTED MINOR INJURY
19174157,26,NO CHARGES,H - HISPANIC,2 - PROOF OF LIABILITY INSURANCE,2022-10-09,SUNDAY,1 - MALE,"3 - WORN, NOT DAMAGED",CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,99 - UNKNOWN
19182216,41,DRIVIGN WHILE INTOXICATED 2ND OFFENSE,W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2022-10-09,SUNDAY,1 - MALE,1 - NOT WORN,C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,A - SUSPECTED SERIOUS INJURY
19183634,38,NO CHARGES,W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2022-10-09,SUNDAY,2 - FEMALE,1 - NOT WORN,CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,A - SUSPECTED SERIOUS INJURY
19184207,39,UNSAFE SPEED,H - HISPANIC,1 - LIABILITY INSURANCE POLICY,2022-10-09,SUNDAY,1 - MALE,"3 - WORN, NOT DAMAGED",CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,C - POSSIBLE INJURY
19184323,27,EXPIRED REGISTRATION,W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2022-10-09,SUNDAY,1 - MALE,"3 - WORN, NOT DAMAGED",CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,N - NOT INJURED
19163004,26,DWI 1ST,W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2022-10-10,MONDAY,1 - MALE,"2 - WORN, DAMAGED",C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,B - SUSPECTED MINOR INJURY
19163473,48,NO CHARGES,W - WHITE,no data,2022-10-10,MONDAY,1 - MALE,1 - NOT WORN,5 - UNLICENSED,UNLICENSED,97 - NOT APPLICABLE,TX - TEXAS,4 - ID CARD,A - SUSPECTED SERIOUS INJURY
19163576,20,NO CHARGES,H - HISPANIC,no data,2022-10-10,MONDAY,1 - MALE,"3 - WORN, NOT DAMAGED",C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,C - POSSIBLE INJURY
19164976,68,NO CHARGES,W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2022-10-10,MONDAY,1 - MALE,1 - NOT WORN,98 - OTHER/OUT OF STATE,NONE,97 - NOT APPLICABLE,OK - OKLAHOMA,1 - DRIVER LICENSE,B - SUSPECTED MINOR INJURY
19168785,50,NO CHARGES,W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2022-10-10,MONDAY,1 - MALE,"3 - WORN, NOT DAMAGED",98 - OTHER/OUT OF STATE,NONE,97 - NOT APPLICABLE,SC - SOUTH CAROLINA,1 - DRIVER LICENSE,N - NOT INJURED
19171420,49,NO CHARGES,W - WHITE,no data,2022-10-10,MONDAY,1 - MALE,1 - NOT WORN,C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,B - SUSPECTED MINOR INJURY
19177582,32,NO CHARGES,W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2022-10-10,MONDAY,1 - MALE,"2 - WORN, DAMAGED",CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,A - SUSPECTED SERIOUS INJURY
19182221,43,DRIVING WHILE INTOXICATED 3RD OR MORE,W - WHITE,no data,2022-10-10,MONDAY,1 - MALE,"2 - WORN, DAMAGED",98 - OTHER/OUT OF STATE,NONE,99 - UNKNOWN,MI - MICHIGAN,1 - DRIVER LICENSE,B - SUSPECTED MINOR INJURY
19163831,60,NO CHARGES,W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2022-10-11,TUESDAY,1 - MALE,"2 - WORN, DAMAGED",CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,B - SUSPECTED MINOR INJURY
19165042,54,"FAILURE TO ESTABLISH FINANCIAL RESPONSIBILITY, EXPIRED REGISTRATION",B - BLACK,no data,2022-10-11,TUESDAY,1 - MALE,"2 - WORN, DAMAGED",AM - CLASS A AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,A - SUSPECTED SERIOUS INJURY
19166671,23,NO CHARGES,W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2022-10-11,TUESDAY,1 - MALE,"2 - WORN, DAMAGED",C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,C - POSSIBLE INJURY
19168308,19,NO CHARGES,W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2022-10-11,TUESDAY,1 - MALE,"3 - WORN, NOT DAMAGED",CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,C - POSSIBLE INJURY
19178449,44,NO CHARGES,B - BLACK,1 - LIABILITY INSURANCE POLICY,2022-10-11,TUESDAY,1 - MALE,1 - NOT WORN,98 - OTHER/OUT OF STATE,NONE,97 - NOT APPLICABLE,GA - GEORGIA,1 - DRIVER LICENSE,A - SUSPECTED SERIOUS INJURY
19186567,39,"UNSAFE SPEED, VIOLATE NON-CDL ENDORCEMENT (MOTORCYCLE), FAIL TO MAINTAIN FINANCIAL RESPONSIBILITY",W - WHITE,no data,2022-10-11,TUESDAY,1 - MALE,99 - UNKNOWN IF WORN,C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,A - SUSPECTED SERIOUS INJURY
19165599,61,NO CHARGES,W - WHITE,no data,2022-10-12,WEDNESDAY,1 - MALE,1 - NOT WORN,CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,A - SUSPECTED SERIOUS INJURY
19166230,44,"UNSAFE SPEED, FAILURE TO MAINTAIN FINANCIAL RESPONSIBILITY",W - WHITE,no data,2022-10-12,WEDNESDAY,1 - MALE,"3 - WORN, NOT DAMAGED",CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,B - SUSPECTED MINOR INJURY
