,crash_id,person_age,charge,person_ethnicity,crash_date,day_of_week,person_gender,person_helmet,driver_license_class,has_motocycle_endorsment,driver_license_state,driver_license_type,person_injury_severity
14356,19070913.0,28,dwi,w - white,2022-08-21,sunday,1 - male,"2 - worn, damaged",98 - other/out of state,0,il - illinois,1 - driver license,b - suspected minor injury
14357,19124658.0,31,no charges,h - hispanic,2022-08-22,monday,1 - male,"2 - worn, damaged",am - class a and m,1,tx - texas,1 - driver license,n - not injured
14358,19122255.0,30,no charges,h - hispanic,2022-08-24,wednesday,1 - male,"3 - worn, not damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury
14359,19127491.0,21,no charges,h - hispanic,2022-09-03,saturday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,b - suspected minor injury
14360,19124907.0,41,no charges,w - white,2022-09-05,monday,1 - male,"3 - worn, not damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury
14361,19127194.0,29,evading arrest or detention with vehicle,h - hispanic,2022-09-06,tuesday,1 - male,"2 - worn, damaged",5 - unlicensed,0,,5 - unlicensed,b - suspected minor injury
14362,19128924.0,19,"change lane when unsafe, following too closely",w - white,2022-09-07,wednesday,1 - male,"4 - worn, unk damage",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury
14363,19135102.0,34,fail to control speed,w - white,2022-09-07,wednesday,2 - female,"2 - worn, damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury
14364,19136104.0,40,,w - white,2022-09-08,thursday,1 - male,99 - unknown if worn,cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury
14365,19125796.0,31,no charges,w - white,2022-09-09,friday,1 - male,1 - not worn,bm - class b and m,1,tx - texas,1 - driver license,a - suspected serious injury
14366,19127104.0,44,no charges,w - white,2022-09-09,friday,1 - male,1 - not worn,am - class a and m,1,tx - texas,1 - driver license,b - suspected minor injury
14367,19130324.0,58,"fail to control speed, violate non-cdl endorsement ""m""",w - white,2022-09-10,saturday,1 - male,"3 - worn, not damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury
14368,19122838.0,46,no charges,w - white,2022-09-12,monday,1 - male,"4 - worn, unk damage",b - class b,0,tx - texas,1 - driver license,a - suspected serious injury
14369,19122309.0,53,improper driver license for type vehicle,w - white,2022-09-13,tuesday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,a - suspected serious injury
14371,19128864.0,68,no charges,w - white,2022-09-14,wednesday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,k - fatal injury
14372,19132261.0,58,no charges,w - white,2022-09-14,wednesday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury
14373,19122193.0,28,no charges,b - black,2022-09-15,thursday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury
14374,19123621.0,32,evading arrest or detention - felony,w - white,2022-09-15,thursday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,a - suspected serious injury
14375,19125921.0,44,improper dl for vehicle type,w - white,2022-09-15,thursday,1 - male,"3 - worn, not damaged",98 - other/out of state,0,wy - wyoming,1 - driver license,a - suspected serious injury
14376,19129909.0,60,"duty on striking fixture/hwy landscape >=$200, driving while intoxicated 2nd",w - white,2022-09-15,thursday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,b - suspected minor injury
14377,19133459.0,46,no restricted class m endorsement,w - white,2022-09-15,thursday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,b - suspected minor injury
14378,19122646.0,53,"driving while license invalid, fail to drive in single lane",w - white,2022-09-16,friday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,n - not injured
14379,19127294.0,54,unsafe speed,b - black,2022-09-16,friday,1 - male,1 - not worn,am - class a and m,1,tx - texas,1 - driver license,a - suspected serious injury
14380,19131196.0,25,no charges,w - white,2022-09-16,friday,2 - female,"3 - worn, not damaged",cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury
14381,19253351.0,53,no charges,w - white,2022-09-16,friday,1 - male,"4 - worn, unk damage",c - class c,0,tx - texas,1 - driver license,a - suspected serious injury
14382,19124971.0,49,no charges,w - white,2022-09-17,saturday,1 - male,"3 - worn, not damaged",c - class c,0,tx - texas,1 - driver license,a - suspected serious injury
14383,19127514.0,61,unsafe speed,h - hispanic,2022-09-17,saturday,1 - male,"2 - worn, damaged",am - class a and m,1,tx - texas,1 - driver license,a - suspected serious injury
14384,19129436.0,55,no charges,w - white,2022-09-17,saturday,1 - male,"3 - worn, not damaged",cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury
14385,19132101.0,25,no charges,b - black,2022-09-17,saturday,1 - male,"3 - worn, not damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury
14386,19125799.0,37,no charges,h - hispanic,2022-09-18,sunday,1 - male,99 - unknown if worn,cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury
14387,19126411.0,52,no charges,w - white,2022-09-18,sunday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury
14388,19132202.0,23,no charges,h - hispanic,2022-09-18,sunday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,b - suspected minor injury
14389,19133624.0,47,fail to drive single lane,w - white,2022-09-18,sunday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury
14390,19134886.0,30,no charges,w - white,2022-09-18,sunday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,n - not injured
14391,19134941.0,47,"unsafe speed, improper driver license for type vehicle, driving while intoxicated-1st offense",w - white,2022-09-18,sunday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,a - suspected serious injury
14392,19135609.0,38,no charges,w - white,2022-09-18,sunday,1 - male,"4 - worn, unk damage",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury
14393,19122801.0,28,no charges,w - white,2022-09-19,monday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,a - suspected serious injury
14394,19123803.0,36,no charges,w - white,2022-09-19,monday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury
14395,19127476.0,15,no charges,h - hispanic,2022-09-19,monday,1 - male,1 - not worn,5 - unlicensed,0,,5 - unlicensed,b - suspected minor injury
14396,19130260.0,31,no charges,w - white,2022-09-19,monday,1 - male,"2 - worn, damaged",bm - class b and m,1,tx - texas,1 - driver license,b - suspected minor injury
14397,19133348.0,35,no charges,w - white,2022-09-19,monday,1 - male,1 - not worn,5 - unlicensed,0,ar - arkansas,4 - id card,k - fatal injury
14398,19124566.0,28,no charges,b - black,2022-09-20,tuesday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury
14399,19126298.0,36,no charges,h - hispanic,2022-09-20,tuesday,2 - female,"4 - worn, unk damage",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury
14400,19128226.0,29,no charges,a - asian,2022-09-20,tuesday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury
14401,19128227.0,21,unsafe speed,w - white,2022-09-20,tuesday,1 - male,99 - unknown if worn,cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury
14402,19130020.0,29,no charges,h - hispanic,2022-09-20,tuesday,1 - male,"3 - worn, not damaged",c - class c,0,tx - texas,1 - driver license,a - suspected serious injury
14403,19135533.0,23,no driver license,w - white,2022-09-20,tuesday,1 - male,"4 - worn, unk damage",5 - unlicensed,0,tx - texas,4 - id card,b - suspected minor injury
14404,19126405.0,39,no charges,w - white,2022-09-21,wednesday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury
14405,19127238.0,60,no charges,w - white,2022-09-21,wednesday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,b - suspected minor injury
14406,19129396.0,39,no charges,w - white,2022-09-21,wednesday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury
14407,19130973.0,42,no charges,b - black,2022-09-21,wednesday,1 - male,"3 - worn, not damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury
14408,19135481.0,61,no charges,w - white,2022-09-21,wednesday,1 - male,"2 - worn, damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury
14409,19128536.0,18,no charges,w - white,2022-09-22,thursday,2 - female,"3 - worn, not damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury
14410,19128923.0,52,no motorcycle endorsement,w - white,2022-09-22,thursday,1 - male,"2 - worn, damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury
14411,19129285.0,77,no charges,w - white,2022-09-22,thursday,1 - male,"3 - worn, not damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury
14412,19132723.0,14,no charges,b - black,2022-09-23,friday,1 - male,1 - not worn,5 - unlicensed,0,,5 - unlicensed,b - suspected minor injury
14413,19133745.0,44,no charges,w - white,2022-09-23,friday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury
14414,19132112.0,71,unsafe speed,w - white,2022-09-24,saturday,1 - male,"4 - worn, unk damage",cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury
14415,19132634.0,32,no charges,w - white,2022-09-24,saturday,1 - male,"4 - worn, unk damage",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury
14416,19133201.0,62,no charges,w - white,2022-09-24,saturday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,n - not injured
14417,19133893.0,43,no charges,w - white,2022-09-24,saturday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,n - not injured
14418,19134274.0,35,"failed to maintain financial responsibility/no liability ins, no motor cycle endoresement",h - hispanic,2022-09-24,saturday,1 - male,"2 - worn, damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury
14419,19131612.0,22,unsafe speed,b - black,2022-09-25,sunday,1 - male,99 - unknown if worn,cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury
14420,19132226.0,51,no charges,h - hispanic,2022-09-25,sunday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,a - suspected serious injury
14421,19133904.0,39,"improper driver license for type of vehicle, fail to drive in a single lane",w - white,2022-09-25,sunday,1 - male,"2 - worn, damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury
14422,19134753.0,46,no charges,b - black,2022-09-25,sunday,1 - male,"2 - worn, damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury
14423,19134944.0,,no charges,99 - unknown,2022-09-25,sunday,1 - male,99 - unknown if worn,99 - unknown,0,un - unknown,99 - unknown,n - not injured
14424,19135938.0,32,no charges,w - white,2022-09-25,sunday,1 - male,"3 - worn, not damaged",cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury
14425,19136326.0,39,"expired registration, no motorcycle license, operate vehicle without license plates",h - hispanic,2022-09-25,sunday,1 - male,"2 - worn, damaged",c - class c,0,tx - texas,1 - driver license,a - suspected serious injury
14426,19134826.0,26,no liability insurance,h - hispanic,2022-09-26,monday,1 - male,"3 - worn, not damaged",c - class c,0,tx - texas,1 - driver license,n - not injured
14427,19135200.0,32,no charges,h - hispanic,2022-09-26,monday,1 - male,"3 - worn, not damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury
14428,19135477.0,47,no charges,w - white,2022-09-26,monday,2 - female,"2 - worn, damaged",c - class c,0,tx - texas,1 - driver license,a - suspected serious injury
14429,19135685.0,38,no charges,w - white,2022-09-26,monday,1 - male,1 - not worn,5 - unlicensed,0,tx - texas,4 - id card,b - suspected minor injury
14430,19189445.0,35,"unsafe speed, no restricted class m license,motorcycle, fail to maintain financial responsibility",h - hispanic,2022-10-11,tuesday,1 - male,"3 - worn, not damaged",98 - other/out of state,0,nv - nevada,1 - driver license,b - suspected minor injury
14431,19194644.0,66,unsafe speed,i - amer. indian/alaskan native,2022-10-11,tuesday,2 - female,"3 - worn, not damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury
14432,19196378.0,25,no charges,b - black,2022-10-12,wednesday,1 - male,"2 - worn, damaged",m - class m,1,tx - texas,1 - driver license,n - not injured
14433,19189636.0,21,no charges,w - white,2022-10-13,thursday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury
14434,19190240.0,31,no charges,h - hispanic,2022-10-14,friday,1 - male,"2 - worn, damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury
14435,19190596.0,46,no charges,w - white,2022-10-14,friday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,a - suspected serious injury
14436,19188999.0,19,no charges,w - white,2022-10-15,saturday,1 - male,99 - unknown if worn,c - class c,0,tx - texas,1 - driver license,b - suspected minor injury
14437,19191574.0,45,"driving while license invalid, operation of vehicle with expired plate",w - white,2022-10-15,saturday,1 - male,99 - unknown if worn,c - class c,0,tx - texas,1 - driver license,a - suspected serious injury
14438,19193823.0,24,no charges,h - hispanic,2022-10-15,saturday,1 - male,1 - not worn,,0,,,b - suspected minor injury
14439,19195683.0,58,no charges,h - hispanic,2022-10-15,saturday,1 - male,"4 - worn, unk damage",cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury
14440,19188829.0,22,no charges,h - hispanic,2022-10-17,monday,2 - female,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury
14441,19197551.0,32,no charges,w - white,2022-10-17,monday,2 - female,1 - not worn,c - class c,0,tx - texas,1 - driver license,b - suspected minor injury
14442,19189362.0,61,no charges,w - white,2022-10-18,tuesday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury
14443,19195681.0,63,no charges,h - hispanic,2022-10-18,tuesday,2 - female,99 - unknown if worn,98 - other/out of state,0,nv - nevada,1 - driver license,b - suspected minor injury
14444,19192902.0,47,dwi,w - white,2022-10-19,wednesday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,a - suspected serious injury
14445,19193143.0,62,no charges,w - white,2022-10-19,wednesday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury
14446,19189837.0,42,unsafe speed,w - white,2022-10-20,thursday,1 - male,"4 - worn, unk damage",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury
