crash_id,license_plate_state,vehicle_body_style,vehicle_color,vehicle_defect_1,vehicle_make,vehicle_model_name,vehicle_model_year,person_injury_severity
18645141,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HARLEY-DAVIDSON,FLD (HARLEY-DAVIDSON),2011,B - SUSPECTED MINOR INJURY
18647763,TX - TEXAS,MC - MOTORCYCLE,GRN - GREEN,no data,KAWASAKI,UNKNOWN (KAWASAKI),2019,A - SUSPECTED SERIOUS INJURY
18639806,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HARLEY-DAVIDSON,FLHR (HARLEY-DAVIDSON),2014,A - SUSPECTED SERIOUS INJURY
18653854,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HONDA,CBR1000 (HONDA),2006,B - SUSPECTED MINOR INJURY
18655958,TX - TEXAS,MC - MOTORCYCLE,GRY - GRAY,no data,HARLEY-DAVIDSON,FLTRX (HARLEY-DAVIDSON),2020,K - FATAL INJURY
18645406,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,SUZUKI,GSX750 (SUZUKI),2006,A - SUSPECTED SERIOUS INJURY
18641651,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HARLEY-DAVIDSON,XL1200 (HARLEY-DAVIDSON),2009,B - SUSPECTED MINOR INJURY
18655968,TX - TEXAS,MC - MOTORCYCLE,BLU - BLUE,no data,YAMAHA,FZS10 (YAMAHA),2002,B - SUSPECTED MINOR INJURY
18641444,TX - TEXAS,MC - MOTORCYCLE,MUL - MULTICOLORED,no data,YAMAHA,YZFR1 (YAMAHA),2008,K - FATAL INJURY
18641563,UN - UNKNOWN,MC - MOTORCYCLE,BLU - BLUE,no data,HARLEY-DAVIDSON,UNKNOWN (HARLEY-DAVIDSON),no data,A - SUSPECTED SERIOUS INJURY
18641398,TX - TEXAS,MC - MOTORCYCLE,MUL - MULTICOLORED,no data,HARLEY-DAVIDSON,ELW (HARLEY-DAVIDSON),2021,K - FATAL INJURY
18637974,FL - FLORIDA,MC - MOTORCYCLE,BLK - BLACK,no data,KAWASAKI,EX650 (KAWASAKI),2021,A - SUSPECTED SERIOUS INJURY
18640347,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HARLEY-DAVIDSON,FXD (HARLEY-DAVIDSON),2005,A - SUSPECTED SERIOUS INJURY
18641670,TX - TEXAS,MC - MOTORCYCLE,GRN - GREEN,no data,KAWASAKI,NINJA ZX (KAWASAKI),2014,B - SUSPECTED MINOR INJURY
18641745,TX - TEXAS,MC - MOTORCYCLE,WHI - WHITE,no data,HONDA,UNKNOWN (HONDA),no data,B - SUSPECTED MINOR INJURY
18647374,TX - TEXAS,MC - MOTORCYCLE,GRY - GRAY,no data,HARLEY-DAVIDSON,FLT (HARLEY-DAVIDSON),2021,B - SUSPECTED MINOR INJURY
18655979,LA - LOUISIANA,MC - MOTORCYCLE,BLK - BLACK,no data,KAWASAKI,VULCAN 2000 (KAWASAKI),2007,A - SUSPECTED SERIOUS INJURY
18639534,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,TRIUMPH MOTORCYCLE,STREET SCRAMBLER (TRIUMPH MOTORCYCLE),2022,A - SUSPECTED SERIOUS INJURY
18645788,TX - TEXAS,MC - MOTORCYCLE,ONG - ORANGE,no data,HONDA,CBR600 (HONDA),2006,B - SUSPECTED MINOR INJURY
18645863,TX - TEXAS,MC - MOTORCYCLE,GRY - GRAY,no data,HARLEY-DAVIDSON,XL883 (HARLEY-DAVIDSON),2020,B - SUSPECTED MINOR INJURY
18646147,TX - TEXAS,MC - MOTORCYCLE,BLU - BLUE,no data,HARLEY-DAVIDSON,FXB (HARLEY-DAVIDSON),1976,A - SUSPECTED SERIOUS INJURY
18648876,TX - TEXAS,MC - MOTORCYCLE,98 - OTHER (EXPLAIN IN NARRATIVE),no data,SUZUKI,GSX-R600 (SUZUKI),2001,A - SUSPECTED SERIOUS INJURY
18785395,TX - TEXAS,MC - MOTORCYCLE,RED - RED,no data,HARLEY-DAVIDSON,FLT (HARLEY-DAVIDSON),2014,A - SUSPECTED SERIOUS INJURY
18641842,TX - TEXAS,MC - MOTORCYCLE,GRY - GRAY,no data,KAWASAKI,NINJA ZX (KAWASAKI),2021,B - SUSPECTED MINOR INJURY
18637876,TX - TEXAS,MC - MOTORCYCLE,BLU - BLUE,no data,HARLEY-DAVIDSON,FXST (HARLEY-DAVIDSON),2002,N - NOT INJURED
18640171,TX - TEXAS,MC - MOTORCYCLE,GRY - GRAY,no data,KAWASAKI,ZX1000 (KAWASAKI),2021,A - SUSPECTED SERIOUS INJURY
18642475,no data,MC - MOTORCYCLE,RED - RED,no data,HONDA,CBR1000 (HONDA),2007,B - SUSPECTED MINOR INJURY
18641689,TX - TEXAS,MC - MOTORCYCLE,GRN - GREEN,no data,KAWASAKI,EX650 (KAWASAKI),2021,A - SUSPECTED SERIOUS INJURY
18641799,TX - TEXAS,MC - MOTORCYCLE,SIL - SILVER,no data,HARLEY-DAVIDSON,XL1200 (HARLEY-DAVIDSON),2000,A - SUSPECTED SERIOUS INJURY
18654663,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,KAWASAKI,EX650 (KAWASAKI),2015,B - SUSPECTED MINOR INJURY
18640501,TX - TEXAS,MC - MOTORCYCLE,RED - RED,no data,TRIUMPH MOTORCYCLE,STREET TRIPLE (TRIUMPH MOTORCYCLE),2015,A - SUSPECTED SERIOUS INJURY
18641977,TX - TEXAS,MC - MOTORCYCLE,YEL - YELLOW,no data,HONDA,CBR600 (HONDA),2002,B - SUSPECTED MINOR INJURY
18655978,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HARLEY-DAVIDSON,XL883 (HARLEY-DAVIDSON),2020,B - SUSPECTED MINOR INJURY
18638372,TX - TEXAS,MC - MOTORCYCLE,ONG - ORANGE,no data,YAMAHA,YZF600 (YAMAHA),2020,A - SUSPECTED SERIOUS INJURY
18639948,TX - TEXAS,MC - MOTORCYCLE,RED - RED,no data,HARLEY-DAVIDSON,FLHR (HARLEY-DAVIDSON),2009,A - SUSPECTED SERIOUS INJURY
18640257,no data,MC - MOTORCYCLE,GRN - GREEN,no data,HARLEY-DAVIDSON,FXB (HARLEY-DAVIDSON),2021,B - SUSPECTED MINOR INJURY
18640667,TX - TEXAS,MC - MOTORCYCLE,GRY - GRAY,no data,PIAGGIO,UNKNOWN (PIAGGIO),2021,A - SUSPECTED SERIOUS INJURY
18647888,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HARLEY-DAVIDSON,FLHS (HARLEY-DAVIDSON),2013,N - NOT INJURED
18638276,no data,MC - MOTORCYCLE,BLK - BLACK,no data,KAWASAKI,VN900 (KAWASAKI),2007,B - SUSPECTED MINOR INJURY
18640801,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,YAMAHA,YZF750 (YAMAHA),2022,A - SUSPECTED SERIOUS INJURY
18642147,TX - TEXAS,MC - MOTORCYCLE,GRN - GREEN,no data,HARLEY-DAVIDSON,XLH (HARLEY-DAVIDSON),2021,B - SUSPECTED MINOR INJURY
18645967,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HARLEY-DAVIDSON,FLS (HARLEY-DAVIDSON),2008,N - NOT INJURED
18652246,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HARLEY-DAVIDSON,XL1200 (HARLEY-DAVIDSON),2021,B - SUSPECTED MINOR INJURY
18641913,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,KAWASAKI,ZX600 (KAWASAKI),2020,B - SUSPECTED MINOR INJURY
18649312,TX - TEXAS,MC - MOTORCYCLE,RED - RED,10 - DEFECTIVE OR NO VEHICLE BRAKES,UNKNOWN,UNKNOWN (UNKNOWN),2000,B - SUSPECTED MINOR INJURY
18655648,TX - TEXAS,MC - MOTORCYCLE,GRY - GRAY,no data,HARLEY-DAVIDSON,XLS (HARLEY-DAVIDSON),2017,B - SUSPECTED MINOR INJURY
18660738,TX - TEXAS,MC - MOTORCYCLE,RED - RED,no data,OTHER (EXPLAIN IN NARRATIVE),OTHER (EXPLAIN IN NARRATIVE) (OTHER (EXPLAIN IN NARRATIVE)),2020,N - NOT INJURED
18645538,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HONDA,CTX1300 (HONDA),2014,B - SUSPECTED MINOR INJURY
18654879,no data,MC - MOTORCYCLE,ONG - ORANGE,no data,HONDA,CBR1000 (HONDA),2009,B - SUSPECTED MINOR INJURY
18648732,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,KAWASAKI,NINJA ZX (KAWASAKI),2022,A - SUSPECTED SERIOUS INJURY
18648878,TX - TEXAS,MC - MOTORCYCLE,RED - RED,no data,KAWASAKI,EL650 (KAWASAKI),2006,B - SUSPECTED MINOR INJURY
18650441,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,KAWASAKI,NINJA ZX (KAWASAKI),2021,A - SUSPECTED SERIOUS INJURY
18661117,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HARLEY-DAVIDSON,FLHX (HARLEY-DAVIDSON),2020,A - SUSPECTED SERIOUS INJURY
18651703,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HONDA,CBR600 (HONDA),2012,B - SUSPECTED MINOR INJURY
18657620,TX - TEXAS,MC - MOTORCYCLE,SIL - SILVER,no data,HARLEY-DAVIDSON,FLHP (HARLEY-DAVIDSON),2015,K - FATAL INJURY
18657729,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,INDIAN MOTORCYCLE CO.,SCOUT (INDIAN MOTORCYCLE CO.),2021,B - SUSPECTED MINOR INJURY
18662949,TX - TEXAS,MC - MOTORCYCLE,MUL - MULTICOLORED,no data,APRILIA,UNKNOWN (APRILIA),2012,B - SUSPECTED MINOR INJURY
18650930,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,YAMAHA,RT100 (YAMAHA),2003,B - SUSPECTED MINOR INJURY
18650965,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HONDA,CBR1000 (HONDA),2006,B - SUSPECTED MINOR INJURY
18657327,TX - TEXAS,MC - MOTORCYCLE,GRY - GRAY,no data,KAWASAKI,UNKNOWN (KAWASAKI),2011,A - SUSPECTED SERIOUS INJURY
18657605,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,UNKNOWN,UNKNOWN (UNKNOWN),2018,B - SUSPECTED MINOR INJURY
18660186,TX - TEXAS,MC - MOTORCYCLE,WHI - WHITE,no data,SUZUKI,GSX-R600 (SUZUKI),2019,B - SUSPECTED MINOR INJURY
18649815,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,PIAGGIO,UNKNOWN (PIAGGIO),2007,B - SUSPECTED MINOR INJURY
18650713,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HONDA,CTX700 (HONDA),2014,B - SUSPECTED MINOR INJURY
18651289,MI - MICHIGAN,MC - MOTORCYCLE,BLK - BLACK,no data,HONDA,UNKNOWN (HONDA),2007,B - SUSPECTED MINOR INJURY
18652616,TX - TEXAS,MC - MOTORCYCLE,GRN - GREEN,no data,KAWASAKI,ZX600 (KAWASAKI),2008,B - SUSPECTED MINOR INJURY
18654443,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HARLEY-DAVIDSON,FXD (HARLEY-DAVIDSON),2017,B - SUSPECTED MINOR INJURY
18656995,no data,MC - MOTORCYCLE,BLK - BLACK,no data,HARLEY-DAVIDSON,FLHXXX (HARLEY-DAVIDSON),2019,B - SUSPECTED MINOR INJURY
18657134,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HONDA,UNKNOWN (HONDA),2005,B - SUSPECTED MINOR INJURY
18657708,TX - TEXAS,MC - MOTORCYCLE,WHI - WHITE,no data,OTHER (EXPLAIN IN NARRATIVE),OTHER (EXPLAIN IN NARRATIVE) (OTHER (EXPLAIN IN NARRATIVE)),2022,B - SUSPECTED MINOR INJURY
18655062,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,YAMAHA,XVS65 (YAMAHA),2004,A - SUSPECTED SERIOUS INJURY
18659453,TX - TEXAS,MC - MOTORCYCLE,RED - RED,no data,HARLEY-DAVIDSON,FLT (HARLEY-DAVIDSON),2018,N - NOT INJURED
18662883,TX - TEXAS,MC - MOTORCYCLE,BLU - BLUE,no data,KAWASAKI,NINJA ZX (KAWASAKI),2004,A - SUSPECTED SERIOUS INJURY
18717823,TX - TEXAS,MC - MOTORCYCLE,GRN - GREEN,no data,HARLEY-DAVIDSON,FLHP (HARLEY-DAVIDSON),2015,B - SUSPECTED MINOR INJURY
18659787,TX - TEXAS,MC - MOTORCYCLE,GRY - GRAY,no data,HARLEY-DAVIDSON,XLH (HARLEY-DAVIDSON),2017,B - SUSPECTED MINOR INJURY
18661228,no data,MC - MOTORCYCLE,RED - RED,no data,SUZUKI,GSX-R750 (SUZUKI),2007,B - SUSPECTED MINOR INJURY
18662613,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HARLEY-DAVIDSON,XLS (HARLEY-DAVIDSON),1997,B - SUSPECTED MINOR INJURY
18663315,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,YAMAHA,XV1000 (YAMAHA),2008,B - SUSPECTED MINOR INJURY
18709384,TX - TEXAS,MC - MOTORCYCLE,RED - RED,no data,HARLEY-DAVIDSON,UNKNOWN (HARLEY-DAVIDSON),2010,A - SUSPECTED SERIOUS INJURY
19175627,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HARLEY-DAVIDSON,UNKNOWN (HARLEY-DAVIDSON),2016,A - SUSPECTED SERIOUS INJURY
18704907,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HARLEY-DAVIDSON,FLT (HARLEY-DAVIDSON),2013,K - FATAL INJURY
18704911,TX - TEXAS,MC - MOTORCYCLE,BLU - BLUE,no data,BIG DOG,MASTIFF (BIG DOG),2006,K - FATAL INJURY
18705357,TX - TEXAS,MC - MOTORCYCLE,RED - RED,no data,HARLEY-DAVIDSON,UNKNOWN (HARLEY-DAVIDSON),2011,A - SUSPECTED SERIOUS INJURY
18709264,TX - TEXAS,MC - MOTORCYCLE,MAR - MAROON,no data,HARLEY-DAVIDSON,UNKNOWN (HARLEY-DAVIDSON),2006,A - SUSPECTED SERIOUS INJURY
18706657,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,SUZUKI,GSX (SUZUKI),2008,B - SUSPECTED MINOR INJURY
18703775,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HARLEY-DAVIDSON,FLS (HARLEY-DAVIDSON),2014,B - SUSPECTED MINOR INJURY
18721572,TX - TEXAS,MC - MOTORCYCLE,BLU - BLUE,no data,HARLEY-DAVIDSON,FLHXS (HARLEY-DAVIDSON),2009,B - SUSPECTED MINOR INJURY
18703768,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HARLEY-DAVIDSON,FLHX (HARLEY-DAVIDSON),2010,K - FATAL INJURY
18704682,LA - LOUISIANA,MC - MOTORCYCLE,YEL - YELLOW,no data,GENUINE SCOOTER CO.,BUDDY (GENUINE SCOOTER CO.),2007,B - SUSPECTED MINOR INJURY
18706332,LA - LOUISIANA,MC - MOTORCYCLE,WHI - WHITE,no data,HONDA,GL1800 (HONDA),2018,B - SUSPECTED MINOR INJURY
18719745,no data,MC - MOTORCYCLE,BLK - BLACK,no data,KYMCO USA INC,MXU (KYMCO USA INC),2021,A - SUSPECTED SERIOUS INJURY
18724130,TX - TEXAS,MC - MOTORCYCLE,WHI - WHITE,no data,YAMAHA,YZFR1 (YAMAHA),2018,B - SUSPECTED MINOR INJURY
18705712,TX - TEXAS,MC - MOTORCYCLE,BLU - BLUE,no data,HARLEY-DAVIDSON,XL1200 (HARLEY-DAVIDSON),2021,A - SUSPECTED SERIOUS INJURY
18705991,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HARLEY-DAVIDSON,FLHTCUTG (HARLEY-DAVIDSON),2015,A - SUSPECTED SERIOUS INJURY
18707385,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,YAMAHA,YZFR6 (YAMAHA),2012,A - SUSPECTED SERIOUS INJURY
18714996,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HARLEY-DAVIDSON,FLHTI (HARLEY-DAVIDSON),2014,K - FATAL INJURY
18708702,TX - TEXAS,MC - MOTORCYCLE,WHI - WHITE,no data,HARLEY-DAVIDSON,UNKNOWN (HARLEY-DAVIDSON),2005,B - SUSPECTED MINOR INJURY
18711335,TX - TEXAS,MC - MOTORCYCLE,BLU - BLUE,12 - DEFECTIVE OR SLICK TIRES,YAMAHA,UNKNOWN (YAMAHA),2016,B - SUSPECTED MINOR INJURY
18713586,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,YAMAHA,UNKNOWN (YAMAHA),2020,A - SUSPECTED SERIOUS INJURY
18703468,TX - TEXAS,MC - MOTORCYCLE,WHI - WHITE,no data,HARLEY-DAVIDSON,FLHX (HARLEY-DAVIDSON),2019,N - NOT INJURED
18709648,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,YAMAHA,YZFR1 (YAMAHA),2009,B - SUSPECTED MINOR INJURY
18709919,TX - TEXAS,MC - MOTORCYCLE,WHI - WHITE,98 - OTHER  (EXPLAIN IN NARRATIVE),HARLEY-DAVIDSON,XL1200 (HARLEY-DAVIDSON),2014,N - NOT INJURED
18710777,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HARLEY-DAVIDSON,UNKNOWN (HARLEY-DAVIDSON),2008,A - SUSPECTED SERIOUS INJURY
18711542,TX - TEXAS,MC - MOTORCYCLE,ONG - ORANGE,no data,HARLEY-DAVIDSON,XL1200 (HARLEY-DAVIDSON),2019,B - SUSPECTED MINOR INJURY
18723674,TX - TEXAS,MC - MOTORCYCLE,MAR - MAROON,no data,DUCATI,UNKNOWN (DUCATI),2009,A - SUSPECTED SERIOUS INJURY
18705675,TX - TEXAS,MC - MOTORCYCLE,RED - RED,no data,KAWASAKI,EX400 (KAWASAKI),2021,K - FATAL INJURY
18707655,TX - TEXAS,MC - MOTORCYCLE,MUL - MULTICOLORED,no data,HYOSUNG,GV250 (HYOSUNG),2008,B - SUSPECTED MINOR INJURY
18715655,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,UNKNOWN,UNKNOWN (UNKNOWN),2019,A - SUSPECTED SERIOUS INJURY
18725814,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,YAMAHA,MT-01 (YAMAHA),2020,B - SUSPECTED MINOR INJURY
18713629,VA - VIRGINIA,MC - MOTORCYCLE,BLK - BLACK,no data,KAWASAKI,NINJA ZX (KAWASAKI),2013,A - SUSPECTED SERIOUS INJURY
18720931,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HARLEY-DAVIDSON,XL883 (HARLEY-DAVIDSON),2004,A - SUSPECTED SERIOUS INJURY
18721606,TX - TEXAS,MC - MOTORCYCLE,MAR - MAROON,no data,HARLEY-DAVIDSON,XL1200 (HARLEY-DAVIDSON),2019,B - SUSPECTED MINOR INJURY
18709715,TX - TEXAS,MC - MOTORCYCLE,WHI - WHITE,no data,HONDA,VT1100 (HONDA),2007,A - SUSPECTED SERIOUS INJURY
18712303,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,YAMAHA,FZR600 (YAMAHA),2005,A - SUSPECTED SERIOUS INJURY
18724991,TX - TEXAS,MC - MOTORCYCLE,MAR - MAROON,no data,YAMAHA,XV750 (YAMAHA),1988,B - SUSPECTED MINOR INJURY
18711923,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HARLEY-DAVIDSON,FLT (HARLEY-DAVIDSON),2020,B - SUSPECTED MINOR INJURY
18712624,TX - TEXAS,MC - MOTORCYCLE,RED - RED,no data,INDIAN MOTORCYCLE CO.,SCOUT (INDIAN MOTORCYCLE CO.),2021,B - SUSPECTED MINOR INJURY
18713855,TX - TEXAS,MC - MOTORCYCLE,SIL - SILVER,no data,HONDA,UNKNOWN (HONDA),2006,A - SUSPECTED SERIOUS INJURY
18720371,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HARLEY-DAVIDSON,UNKNOWN (HARLEY-DAVIDSON),2021,A - SUSPECTED SERIOUS INJURY
18715748,TX - TEXAS,MC - MOTORCYCLE,BLU - BLUE,no data,SUZUKI,GSX-R600 (SUZUKI),2007,N - NOT INJURED
18715817,TX - TEXAS,MC - MOTORCYCLE,BLU - BLUE,no data,HARLEY-DAVIDSON,UNKNOWN (HARLEY-DAVIDSON),1996,A - SUSPECTED SERIOUS INJURY
18721626,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,KTM,1290 (KTM),2020,A - SUSPECTED SERIOUS INJURY
18727581,LA - LOUISIANA,MC - MOTORCYCLE,BLK - BLACK,no data,HARLEY-DAVIDSON,FLT (HARLEY-DAVIDSON),2019,N - NOT INJURED
18718629,TX - TEXAS,MC - MOTORCYCLE,RED - RED,no data,HARLEY-DAVIDSON,FLT (HARLEY-DAVIDSON),2020,B - SUSPECTED MINOR INJURY
18726581,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,TRIUMPH MOTORCYCLE,TIGER (TRIUMPH MOTORCYCLE),2009,B - SUSPECTED MINOR INJURY
18718867,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HARLEY-DAVIDSON,XL883 (HARLEY-DAVIDSON),2019,B - SUSPECTED MINOR INJURY
18721887,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HONDA,VT750 (HONDA),2001,B - SUSPECTED MINOR INJURY
18721975,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HONDA,GL1800 (HONDA),2003,K - FATAL INJURY
18723536,TX - TEXAS,MC - MOTORCYCLE,RED - RED,no data,HARLEY-DAVIDSON,FLD (HARLEY-DAVIDSON),2012,K - FATAL INJURY
18724566,TX - TEXAS,MC - MOTORCYCLE,RED - RED,no data,YAMAHA,YZFR1 (YAMAHA),2007,A - SUSPECTED SERIOUS INJURY
18719927,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HARLEY-DAVIDSON,FLD (HARLEY-DAVIDSON),2015,B - SUSPECTED MINOR INJURY
18720193,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HARLEY-DAVIDSON,UNKNOWN (HARLEY-DAVIDSON),2013,B - SUSPECTED MINOR INJURY
18723528,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HARLEY-DAVIDSON,UNKNOWN (HARLEY-DAVIDSON),2012,A - SUSPECTED SERIOUS INJURY
18725163,TX - TEXAS,MC - MOTORCYCLE,BLU - BLUE,no data,HARLEY-DAVIDSON,UNKNOWN (HARLEY-DAVIDSON),2018,A - SUSPECTED SERIOUS INJURY
18727698,TX - TEXAS,MC - MOTORCYCLE,BLU - BLUE,no data,POLARIS,UNKNOWN (POLARIS),2021,N - NOT INJURED
18720367,TX - TEXAS,MC - MOTORCYCLE,GRN - GREEN,no data,HARLEY-DAVIDSON,FLTRK (HARLEY-DAVIDSON),2019,B - SUSPECTED MINOR INJURY
18721780,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HARLEY-DAVIDSON,XL883 (HARLEY-DAVIDSON),2014,A - SUSPECTED SERIOUS INJURY
18722688,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,SUZUKI,GSX (SUZUKI),2007,B - SUSPECTED MINOR INJURY
18722708,TX - TEXAS,MC - MOTORCYCLE,RED - RED,no data,HARLEY-DAVIDSON,FLHC (HARLEY-DAVIDSON),2019,A - SUSPECTED SERIOUS INJURY
18724123,TX - TEXAS,MC - MOTORCYCLE,GRY - GRAY,no data,YAMAHA,FZ09 (YAMAHA),2016,B - SUSPECTED MINOR INJURY
18725998,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HARLEY-DAVIDSON,FLFB (HARLEY-DAVIDSON),2004,A - SUSPECTED SERIOUS INJURY
18726911,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,SUZUKI,GSX600 (SUZUKI),2018,B - SUSPECTED MINOR INJURY
18728912,TX - TEXAS,MC - MOTORCYCLE,RED - RED,no data,HONDA,UNKNOWN (HONDA),2003,B - SUSPECTED MINOR INJURY
18724896,TX - TEXAS,MC - MOTORCYCLE,RED - RED,no data,HONDA,UNKNOWN (HONDA),2007,A - SUSPECTED SERIOUS INJURY
18725652,TX - TEXAS,MC - MOTORCYCLE,BLU - BLUE,no data,YAMAHA,FZ6 (YAMAHA),2009,B - SUSPECTED MINOR INJURY
18725794,AZ - ARIZONA,MC - MOTORCYCLE,SIL - SILVER,no data,HARLEY-DAVIDSON,FLSTNI (HARLEY-DAVIDSON),2006,A - SUSPECTED SERIOUS INJURY
18726002,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,SUZUKI,GS850 (SUZUKI),1981,B - SUSPECTED MINOR INJURY
18791648,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HARLEY-DAVIDSON,UNKNOWN (HARLEY-DAVIDSON),2008,N - NOT INJURED
19175632,TX - TEXAS,MC - MOTORCYCLE,SIL - SILVER,no data,KAWASAKI,NINJA ZX (KAWASAKI),2021,B - SUSPECTED MINOR INJURY
18790889,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HONDA,CMX250 (HONDA),2021,K - FATAL INJURY
18776442,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,KAWASAKI,NINJA ZX (KAWASAKI),2012,B - SUSPECTED MINOR INJURY
18788971,TX - TEXAS,MC - MOTORCYCLE,GRN - GREEN,no data,YAMAHA,UNKNOWN (YAMAHA),2006,B - SUSPECTED MINOR INJURY
18785088,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HARLEY-DAVIDSON,XL1200 (HARLEY-DAVIDSON),2008,A - SUSPECTED SERIOUS INJURY
18772005,TX - TEXAS,MC - MOTORCYCLE,MUL - MULTICOLORED,no data,KYMCO USA INC,GRAND VISTA (KYMCO USA INC),2008,N - NOT INJURED
18791995,TX - TEXAS,MC - MOTORCYCLE,RED - RED,no data,HONDA,VT750 (HONDA),2002,A - SUSPECTED SERIOUS INJURY
18782598,TX - TEXAS,MC - MOTORCYCLE,ONG - ORANGE,no data,HARLEY-DAVIDSON,XLH1200 (HARLEY-DAVIDSON),2020,B - SUSPECTED MINOR INJURY
18783844,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HARLEY-DAVIDSON,FLHC (HARLEY-DAVIDSON),2005,B - SUSPECTED MINOR INJURY
18772539,TX - TEXAS,MC - MOTORCYCLE,BLU - BLUE,no data,YAMAHA,UNKNOWN (YAMAHA),2009,A - SUSPECTED SERIOUS INJURY
18773082,TX - TEXAS,MC - MOTORCYCLE,RED - RED,no data,HONDA,CBR1000 (HONDA),2018,A - SUSPECTED SERIOUS INJURY
18774488,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,SUZUKI,UNKNOWN (SUZUKI),2008,A - SUSPECTED SERIOUS INJURY
18770587,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HARLEY-DAVIDSON,UNKNOWN (HARLEY-DAVIDSON),2022,A - SUSPECTED SERIOUS INJURY
